t,x,y,heading
44.400000000000006,1335.0067320378146,66.27767456077767,0.04449461460255272
44.5,1338.0202599185636,66.40872422174658,0.0434597419087255
44.6,1341.0351013482336,66.53642065447505,0.04233063471246994
44.7,1344.0500853238448,66.66085840112389,0.04124969192780433
44.800000000000004,1347.067379920079,66.7822650177407,0.0402152182519473
44.900000000000006,1350.0858674383223,66.90077204238425,0.039240246017074855
45.0,1353.105359364134,67.016676379218,0.038366541137746464
45.1,1356.1256892581814,67.13011685059348,0.037541320939445164
45.2,1359.1450720763994,67.2413361085654,0.03681845062712338
45.300000000000004,1362.1655816073282,67.3505555525675,0.03614353106940449
45.400000000000006,1365.1867677255946,67.45808284026131,0.03557606696615204
45.5,1368.2094672958924,67.56406946347599,0.03504920603316414
45.6,1371.2334751917751,67.6686529509791,0.03457061761907085
45.7,1374.2591779064676,67.77213467214476,0.03418756291115192
45.800000000000004,1377.2859134444434,67.87457744384717,0.033833045385869204
45.900000000000006,1380.313127345298,67.97612213533245,0.033531370627746825
46.0,1383.3402499396602,68.07680961285979,0.033249519071377236
46.1,1386.366746426622,68.17665519923342,0.032978523976473634
46.2,1389.394055234798,68.2757572676813,0.03272434252313356
46.300000000000004,1392.421570628969,68.37411166187348,0.03247541379339512
46.400000000000006,1395.4500213072047,68.47174394327814,0.03222719779490448
46.5,1398.4787360935327,68.56855605616279,0.031953870691470654
46.6,1401.5081556275784,68.6645508399056,0.031676917836249
46.7,1404.53816819616,68.75963918018368,0.03137186429396997
46.800000000000004,1407.5687573045545,68.85343159899207,0.03093870115992119
46.900000000000006,1410.6006133993374,68.94466487431427,0.030082480870112404
47.0,1413.632930721542,69.0320396811448,0.02880656204989944
47.1,1416.6648256069655,69.11561925949505,0.027559799955814344
47.2,1419.6975547266609,69.19546896187464,0.02632324068889519
47.300000000000004,1422.7311660555215,69.27160135040812,0.025091022873539322
47.400000000000006,1425.7654386691015,69.34383616157761,0.02380180652357213
47.5,1428.800106037135,69.41129166700198,0.022224642991471675
47.6,1431.8353421117195,69.47385368576867,0.020608993713744972
47.7,1434.8704581211568,69.5314860709461,0.018986246249417176
47.800000000000004,1437.905544776247,69.58418166737441,0.01736039476035442
47.900000000000006,1440.9408504703376,69.6319440021428,0.015734294348273604
48.0,1443.976308417366,69.6747480482752,0.01410041254123479
48.1,1447.0116675668537,69.7124446494357,0.01241851834744881
48.2,1450.0470839790482,69.74498404819539,0.010719502034937047
48.300000000000004,1453.082375711172,69.77224335560241,0.008980545194983201
48.400000000000006,1456.1173797155313,69.79389278049305,0.00713312327548987
48.5,1459.1533573892843,69.80981621316968,0.005244862899899551
48.6,1462.1901640246538,69.82005431158898,0.0033713241771382704
48.7,1465.2272853684872,69.8246226271672,0.0015041585816899967
48.800000000000004,1468.26476268545,69.82359446911364,-0.0003384907628914517
48.900000000000006,1471.3026404339814,69.81709580993386,-0.002139206974293757
49.0,1474.339539805177,69.80511763503051,-0.00394419153413018
49.1,1477.3759713623865,69.78769833272428,-0.005736704710498093
49.2,1480.412764260305,69.7649835328567,-0.007479725166192596
49.300000000000004,1483.4496158516095,69.7370553997897,-0.009196150992685018
49.400000000000006,1486.4868209865376,69.70408221109706,-0.010855998159913961
49.5,1489.5238325244186,69.66605270409934,-0.012521361550197386
49.6,1492.5608067884684,69.62310228607247,-0.014141560357896116
49.7,1495.5972926875213,69.57523101982356,-0.01576404513516566
49.800000000000004,1498.6329132952417,69.52254359026134,-0.017354652220344338
49.900000000000006,1501.668422197495,69.46521266376405,-0.01888451425101281
50.0,1504.7038115619134,69.40320234254453,-0.020426274619640434
50.1,1507.7392564799036,69.33658558486329,-0.021942768680992028
50.2,1510.7746393343425,69.26565682903978,-0.02336306610164046
50.300000000000004,1513.8096258709797,69.19042914585278,-0.02478175163505844
50.400000000000006,1516.8439135688204,69.11143256627356,-0.026028757546047283
50.5,1519.8782022345877,69.02866043374306,-0.027272161439912512
50.6,1522.9115311000678,68.94241345374262,-0.02842545375118207
50.7,1525.9450235498068,68.85263225170382,-0.029588008652706454
50.800000000000004,1528.978212003676,68.75941922661694,-0.03072136788239053
50.900000000000006,1532.0111229519077,68.66276269359027,-0.03185844609546934
51.0,1535.0444585201838,68.56263621746469,-0.032996723422498694
51.1,1538.077680836101,68.45902161132518,-0.03414663382145479
51.2,1541.1112477265176,68.35207542944944,-0.035239674036542545
51.300000000000004,1544.1446505696347,68.24194106949604,-0.03629125783263688
51.400000000000006,1547.1781305454172,68.12864066028479,-0.03733262414552086
51.5,1550.2114781060634,68.01217100498732,-0.03837755716623212
51.6,1553.244221431938,67.89253542614243,-0.03942753052235083
51.7,1556.2769371868858,67.76970168904772,-0.04048075854683218
51.800000000000004,1559.3099846682276,67.64370256845443,-0.04151821412087395
51.900000000000006,1562.3430684100194,67.51455162294712,-0.04255503175744729
52.0,1565.376079509773,67.38223918062545,-0.04359647909930293
52.1,1568.408779316444,67.24675167273855,-0.044645854943987394
52.2,1571.4413161112238,67.10807033375744,-0.045699291729926525
52.300000000000004,1574.4739942614642,66.96618448629498,-0.04675156796820813
52.400000000000006,1577.5075611973764,66.8210556919363,-0.04780452438522937
52.5,1580.5409285590565,66.6726293629129,-0.04889221251248053
52.6,1583.5748731027181,66.52043064537155,-0.05012327534422047
52.7,1586.6085400679544,66.36376869043937,-0.0515952861117803
52.800000000000004,1589.6424461876113,66.20250179004488,-0.053104897662545426
52.900000000000006,1592.6761927483778,66.03663939373007,-0.054618086972426386
53.0,1595.7102064396795,65.86614492356512,-0.05613532564516715
53.1,1598.744044238876,65.6910579071053,-0.057647453042871735
53.2,1601.7777479755582,65.51116392830484,-0.05922910868057446
53.300000000000004,1604.813024810753,65.32612829691465,-0.06088634857348361
53.400000000000006,1607.847267526224,65.13597482702782,-0.06258731909398192
53.5,1610.8821623269423,64.94043566695767,-0.06434135833706585
53.6,1613.9163955091929,64.73940687080442,-0.06615688884160006
53.7,1616.9504602228967,64.53288648270942,-0.0679624018430087
53.800000000000004,1619.984867926292,64.32084246355264,-0.0697664574892464
53.900000000000006,1623.0189574366334,64.10332040365668,-0.07157024466619893
54.0,1626.0534610186664,63.8802503671745,-0.07337922409631975
54.1,1629.086768050719,63.65177519469322,-0.07518017664319633
54.2,1632.1199494683428,63.41774441489495,-0.07700430345005921
54.300000000000004,1635.1523903146938,63.17822310882273,-0.07882265905520348
54.400000000000006,1638.1852010976338,62.93312925491067,-0.08063884953849824
54.5,1641.218367996699,62.68267582747174,-0.08238469894350543
54.6,1644.251195045258,62.42694755330001,-0.08412111101985296
54.7,1647.2845992754183,62.16585823967103,-0.0858597810882594
54.800000000000004,1650.3168697468022,61.89951450776499,-0.08761155042330498
54.900000000000006,1653.3495217994528,61.62777874044285,-0.08936469209922215
55.0,1656.3818713566693,61.35074114065604,-0.09110778337284325
55.1,1659.4137699330802,61.068446326830305,-0.09284059866642559
55.2,1662.4450740190628,60.78091793839598,-0.09457009211996122
55.300000000000004,1665.4749804475994,60.488243450826424,-0.09629646228756503
55.400000000000006,1668.5045740735275,60.19034060790723,-0.09801586381942633
55.5,1671.532969457096,59.88752205882802,-0.09966179028374167
55.6,1674.5621526797065,59.579664685368215,-0.10128273648161813
55.7,1677.5908753057754,59.266988087801245,-0.1028726827312765
55.800000000000004,1680.6189574965508,58.949722294967835,-0.1043936099158403
55.900000000000006,1683.6470288013327,58.62788239399621,-0.1058879130652289
56.0,1686.6749645795187,58.301467068699154,-0.10738656844591651
56.1,1689.7033521402054,57.97039070611833,-0.1088918601036897
56.2,1692.7311711897125,57.63483195379605,-0.1103748207493424
56.300000000000004,1695.7589225901079,57.29494303923031,-0.1117898493737627
56.400000000000006,1698.785767465423,56.9508517588403,-0.11319391628698248
56.5,1701.8121142347347,56.602505767214346,-0.11460011588755986
56.6,1704.838596581763,56.24984406692462,-0.11600213568020261
56.7,1707.8640068671953,55.89300548737137,-0.11740474779042694
56.800000000000004,1710.8895173857743,55.531859284540616,-0.11880489409793057
56.900000000000006,1713.913939325669,55.16658853919068,-0.12019161117458968
57.0,1716.9384094901054,54.79747339847789,-0.12144234662310995
57.1,1719.962611138387,54.42464628356596,-0.12266225075654105
57.2,1722.9865082042747,54.04813391732202,-0.12387476479945354
57.300000000000004,1726.0098681434424,53.66800486308876,-0.12507435325913846
57.400000000000006,1729.0322879177895,53.28429048176791,-0.1262804547116372
57.5,1732.055409451056,52.89676520705925,-0.12749185157374215
57.6,1735.0774567199671,52.5057088258262,-0.12868605791035176
57.7,1738.0997493021248,52.110976652527285,-0.12987174167413112
57.800000000000004,1741.121639838418,51.7126415832593,-0.13106091027752123
57.900000000000006,1744.1428296622264,51.3108118489463,-0.13222774338717178
58.0,1747.1637341468165,50.90554720516469,-0.13335719966531834
58.1,1750.1836871062833,50.496869281596744,-0.1345088041031558
58.2,1753.203811341927,50.084592487606585,-0.13567128407186066
58.300000000000004,1756.2228001012109,49.66888883064504,-0.13683583935524735
58.400000000000006,1759.24182743849,49.24958115315675,-0.1380054793716537
58.5,1762.259819409361,48.82680880476701,-0.13917831315321436
58.6,1765.2778471332613,48.400459695654455,-0.14033881933439316
58.7,1768.295470620405,47.97046733027156,-0.14154087207450414
58.800000000000004,1771.312301566948,47.53686336884648,-0.14275067717116274
58.900000000000006,1774.3290304163338,47.099438687216114,-0.14399609655303397
59.0,1777.3445570429262,46.658387272841054,-0.14523041339695317
59.1,1780.3599962602439,46.21350614711744,-0.14647777076319332
59.2,1783.3749127002286,45.76463061821531,-0.14779920604232336
59.300000000000004,1786.3892553102628,45.31155853657677,-0.14918864958003938
59.400000000000006,1789.4032195413315,44.854249908254374,-0.15058139491340966
59.5,1792.4157650118646,44.39286579808966,-0.15197334176942467
59.6,1795.4278434202618,43.9272674722144,-0.15336328919483394
59.7,1798.438482557163,43.45730939315179,-0.1548494410967398
59.800000000000004,1801.448970784528,42.98247524981974,-0.15643784868318153
59.900000000000006,1804.4589473926585,42.50232601838136,-0.15818648366849175
