t,vEgo,aEgo,roll,rollLateralAcceleration,targetLateralAcceleration,currentLateralAcceleration,steerCommand,sp_gain,sp_cost,sp_action
168,33.65195280643182,-0.0648807694003082,-0.0120034798580147,-0.11775130968888953,-0.0492928804865466,-0.3079178885630496,0.27061870889981676,1.3242295452137545,0.03971554125431118,0.27061870889981676
169,33.65163713061274,-0.0087781777517161,-0.012815772339083297,-0.12571928514031777,-0.0582424709816686,-0.23949169110459412,0.10150886188121244,1.1392068060938898,0.04407168170911278,0.10150886188121244
170,33.65052098579206,-0.0104185077410303,-0.0133777900760551,-0.13123220622989237,-0.0696861724120364,-0.11241446725317683,0.06464892803152092,1.110258963100475,0.022540771805140105,0.06464892803152092
171,33.63084049226384,-0.137791917635882,-0.013608432022903601,-0.13349459775775924,-0.0654281179170978,0.014662756598240456,0.062163136470217366,1.1060222982393422,0.002695654850238511,0.062163136470217366
172,33.60526470523751,-0.1880787526616705,-0.0138390739697522,-0.13575698218428753,-0.0638660084124533,-0.19061583577712593,0.06412093295202059,1.112684547991009,0.004889882826481598,0.06412093295202059
173,33.60882785774765,-0.0287512336541716,-0.013381757172593102,-0.13127111996353427,-0.0620247376369843,-0.32746823069403685,0.06311551174171125,1.1015240838170708,0.015224432080382504,0.06311551174171125
174,33.60755637393628,-0.0273524124292681,-0.0128932755144525,-0.12647952847533192,-0.0614633774243741,-0.35679374389051777,0.06085258374834258,1.0784466125477745,0.058431806335034885,0.06085258374834258
175,33.6035903109546,-0.03511876467701,-0.0119264874702961,-0.11699606842926587,-0.0564371178574156,-0.3861192570869987,0.307574829083378,1.0529425594788535,0.06012540879584871,0.307574829083378
176,33.58421387901094,-0.126517680737488,-0.0103416326493481,-0.10144960793900211,-0.0338386363274118,-0.43499511241446687,0.12735492728460207,0.8215189693818591,0.09098201177009302,0.12735492728460207
177,33.58596358521357,-0.0687226605054039,-0.0087567778284001,-0.08590289263123718,-0.0193849486068603,-0.4740957966764414,0.09641616908508666,0.7500770665194905,0.11573297249932948,0.09641616908508666
178,33.58325737882174,-0.056898135162707,-0.0089156211059911,-0.08746108435021312,-0.0223343553912603,0.025904203323558583,0.17946915472098968,0.6948970401129023,0.12399720815741681,0.17946915472098968
179,33.585783089960245,-0.0070453898801014,-0.0092128898502214,-0.09037717092237676,-0.0548474821555508,-0.20039100684261957,0.07690653567141309,0.6930474642556159,0.008011240998496176,0.07690653567141309
180,33.57995247426372,-0.0212716865712015,-0.0098302065152098,-0.09643277279931703,-0.0705702373742189,-0.06353861192570864,0.04589428660711869,0.678073026545888,0.010347260294933528,0.04589428660711869
181,33.58561183029762,0.0137953566209366,-0.0108771012522779,-0.10670225924140729,-0.0817983629603078,-0.08308895405669592,0.03853067144014489,0.6787695283260957,0.0010338720766417794,0.03853067144014489
182,33.57666909442456,-0.0578902146859073,-0.0119239959893461,-0.11697162873905051,-0.0923472608678614,-0.1808406647116323,0.03671216296555398,0.6791517210425717,0.0005674104237341309,0.03671216296555398
183,33.56062587881912,-0.1033513856180809,-0.0125301995538745,-0.12291804108829504,-0.096032410955551,-0.17106549364613866,0.03919860477752313,0.6751754097034811,0.004660108862452823,0.03919860477752313
184,33.55186997543896,-0.0814867496381073,-0.013103440248725498,-0.12854107034621243,-0.1010512805133658,-0.1808406647116323,0.04058634710229293,0.6715755011737048,0.0031377943795336117,0.04058634710229293
185,33.556841768454795,-0.0079517016038779,-0.0136153362912076,-0.13356232235521542,-0.1075293743747903,-0.11241446725317683,0.03931894836962479,0.667475568166393,0.0035844152129279393,0.03931894836962479
186,33.55564484258417,-0.0220158963634945,-0.014054763252318898,-0.13787268825557566,-0.1122767713874517,-0.1808406647116323,0.03854362769178278,0.6674329076503038,0.0007292749407337299,0.03854362769178278
187,33.541878995055406,-0.0468803786433123,-0.0144941902134302,-0.14218302753326428,-0.1183690145747766,-0.16129032258064502,0.03640265180901822,0.6639457489046806,0.002646887927500386,0.03640265180901822
188,33.54515886974022,-0.0140636611381801,-0.015282288451284001,-0.1499134142099151,-0.1282252968344198,-0.16129032258064502,0.03348602191673041,0.6620938158717448,0.0011135253943945986,0.03348602191673041
189,33.54211876342962,-0.0416779968310007,-0.0160971283325544,-0.1579060093667366,-0.1327458648118675,-0.014662756598240456,0.03715530140393288,0.6608461333053922,0.0010377453467532113,0.03715530140393288
190,33.537881935742696,-0.0585561921255978,-0.0164662728808022,-0.16152683738198675,-0.1461773138896548,-0.024437927663734094,0.025824919391318202,0.6675933919073417,0.011313307616732061,0.025824919391318202
191,33.52483446154687,-0.0883449655721743,-0.0163127316868592,-0.16002080056615778,-0.1328492785031548,-0.03421309872922773,0.03750150100765488,0.6722188899757862,0.008943307148038891,0.03750150100765488
192,33.50801675954586,-0.1658855320220567,-0.0161591904929161,-0.1585147599778538,-0.1276330086431628,-0.014662756598240456,0.04394187224254528,0.6779455353887408,0.007808388263321709,0.04394187224254528
193,33.50020122245286,-0.1261520310793112,-0.0164698753006921,-0.16156217232919112,-0.1312490280036448,-0.04398826979472137,0.04413830926089232,0.6860130178215204,0.011840768626134434,0.04413830926089232
194,33.48275692036813,-0.1639880656186217,-0.0168159653069964,-0.16495684508006167,-0.1306736603122956,-0.004887585532746819,0.048438701768461365,0.6923965609632641,0.008146943884799598,0.048438701768461365
195,33.47415567113188,-0.0738657959422667,-0.0176263131710243,-0.17290517865375896,-0.1357971671904886,-0.04398826979472137,0.051918539255597446,0.7029563717128032,0.016706926747723158,0.051918539255597446
196,33.48411926556322,0.0185315455447692,-0.019063008430419,-0.18699678650346668,-0.1488204511868489,-0.004887585532746819,0.05327465237232787,0.7120633176588715,0.011131484982241523,0.05327465237232787
197,33.484051081295604,-0.0072552459051812,-0.020499703689813596,-0.20108800837443158,-0.1533959209296475,-0.053763440860215006,0.06319626539256809,0.7261648379375658,0.02070866722785958,0.06319626539256809
198,33.48451502984019,0.0204434546675766,-0.0220755649020877,-0.21654370262860384,-0.156055661248099,-0.04398826979472137,0.0781480405663177,0.7386861360151541,0.013606828022823366,0.0781480405663177
199,33.483711762666424,0.0181025738587464,-0.023659120093855,-0.23207431595370495,-0.1704324637567915,-0.04398826979472137,0.08084852313815338,0.7561223877875153,0.01987064112269475,0.08084852313815338
200,33.4977156896609,0.0754562153234907,-0.0250145034654402,-0.24536668843362927,-0.1845140035330653,-0.12218963831867047,0.07892853461577884,0.775701967828984,0.02340463134381708,0.07892853461577884
201,33.497894348054885,0.0187556108279327,-0.026073138881689495,-0.2557485134591226,-0.1890778782038661,-0.09286412512218956,0.0836738747858155,0.7856524911985682,0.012930000274514462,0.0836738747858155
202,33.49205680513515,-0.0027110869957855,-0.0271317742979389,-0.26613005186499716,-0.2045870942792645,-0.1319648093841641,0.0368308238054396,0.801456916764354,0.0405132548108051,0.0368308238054396
203,33.48660403269111,-0.0162637194594147,-0.0286791227381202,-0.28130362869253317,-0.2367686944226779,-0.22971652003910048,0.05138672368463015,0.8093479112285956,0.05695229760402275,0.05138672368463015
204,33.49624116258849,0.0401665073146126,-0.030248408021260702,-0.29669163405627563,-0.2701086775899794,-0.3665689149560114,0.03647659316065495,0.8117166122130363,0.05230804442435803,0.03647659316065495
205,33.48510057456849,-0.0578492778704683,-0.0317736281946771,-0.3116468485350041,-0.2730507571386634,-0.48387096774193505,0.045603263649838674,0.8060174750381375,0.055946284620326275,0.045603263649838674
206,33.48305936712308,-0.0247309805921425,-0.0332414365974025,-0.32603844024067496,-0.3124589700951056,-0.5522971652003914,0.02288340535029913,0.789346173410615,0.08733227100534419,0.02288340535029913
207,33.49589245776178,0.0537402110105846,-0.0347092450001279,-0.34042932950920257,-0.4509363499839485,-0.5034213098729232,-0.1656090987876428,0.7792696673118307,0.07069111720581102,-0.1656090987876428
208,33.49638048322956,-0.0087089679402449,-0.036210422716354,-0.35514662391079654,-0.5176567079172626,-0.5425219941348978,-0.19870057400765925,0.7851736039080041,0.07622323119539698,-0.19870057400765925
209,33.50179791330279,0.0322597539002752,-0.0377140208923805,-0.369886845804472,-0.5549996467288785,-0.6402737047898341,-0.3381595309025496,0.7909895066413166,0.07464907189255912,-0.3381595309025496
210,33.500540805195,0.0229896379636862,-0.038983098928808,-0.38232734732209167,-0.6347799749575694,-0.9726295210166178,-0.3245211903774254,0.7861834437343463,0.08790722963014708,-0.3245211903774254
211,33.50852021598404,0.0400625694631362,-0.0399396411298587,-0.39170372077380705,-0.7894249393369285,-1.1094819159335287,-0.4089545470315795,0.924797817551447,0.0674651958033756,-0.4089545470315795
212,33.51736811843952,0.0570319184492765,-0.0408961833309093,-0.40107973582722717,-0.7926840641433966,-1.3147605083088956,-0.37391747906810213,1.072423720360815,0.10037422092037862,-0.37391747906810213
213,33.515275394231665,0.0206153882698699,-0.04118669124480769,-0.40392721861889286,-0.8014589581958288,-1.3245356793743892,-0.327909503082544,1.2563916094314063,0.1788560298271712,-0.327909503082544
214,33.52153663611166,0.0924171541045983,-0.0414297908334499,-0.4063099911844586,-0.8392569452371731,-1.3245356793743892,-0.20857135109228447,1.4042053577885454,0.13577135294559456,-0.20857135109228447
215,33.53187674055117,0.0868882969846382,-0.0416886917870138,-0.4088476164977885,-0.9643549939269336,-1.2658846529814274,-0.11808935417226235,1.5177459874329013,0.06443790996434921,-0.11808935417226235
216,33.5330704716795,0.0538589488505528,-0.0419659325193812,-0.4115649693025527,-0.9689523331527996,-1.099706744868035,-0.30442191712759736,1.5879753050805068,0.06651320647633274,-0.30442191712759736
217,33.54016247961793,0.0660268618076622,-0.0422431732517486,-0.41428229047343623,-1.0274372771369291,-0.9335288367546433,-0.3601660633454479,1.639004397001621,0.02167469593356224,-0.3601660633454479
218,33.556289083101355,0.1193655199063212,-0.0422116548862063,-0.4139733709378933,-1.052951066102808,-1.3538611925708701,-0.38766321433605483,1.6195613643575686,0.03331279323422419,-0.38766321433605483
219,33.55891003814067,0.0531861305698448,-0.042158414831075,-0.4134515506513809,-1.0752181732787964,-1.2463343108504397,-0.3882190461641825,1.70401180252452,0.07524435129928896,-0.3882190461641825
220,33.55936496365238,0.0343627347227689,-0.0419967976882525,-0.41186748982687804,-1.068663595734196,-1.1485826001955033,-0.37838557491403213,1.7471363963555664,0.03931659345524835,-0.37838557491403213
221,33.564105164947456,0.0492980958998359,-0.04170959626767359,-0.4090525111865549,-1.0747969280844527,-1.158357771260997,-0.37744445915737757,1.764921035359658,0.021493530415358543,-0.37744445915737757
222,33.57079399928998,0.0482030755559558,-0.0414223948470947,-0.40623749880567633,-1.0815874177639655,-1.1876832844574778,-0.3784773924304211,1.7831697707952934,0.022050754070076947,-0.3784773924304211
223,33.57218098891432,0.0281590920029215,-0.0410290505183046,-0.40238206955389044,-1.0758693260321297,-1.2170087976539588,-0.3741392284990258,1.8053311726555759,0.025505608557796038,-0.3741392284990258
224,33.575454209830184,0.0278483503123709,-0.0406267816189079,-0.3984391002661457,-1.0841135013931915,-1.1485826001955033,-0.3742051330088272,1.832268325470614,0.029158439080294474,-0.3742051330088272
225,33.580614586998536,0.0620741510839687,-0.040391825224235,-0.3961360689740084,-1.0917508354552163,-1.2170087976539588,-0.3765869952338907,1.8442394299670513,0.0195258268610334,-0.3765869952338907
226,33.590671825534685,0.0742069029613663,-0.0403794966938876,-0.3960152247069148,-1.0920690267497568,-1.0899315738025415,-0.3737318379645184,1.8660056921299668,0.02949864766744842,-0.3737318379645184
227,33.59646770399934,0.0465012420722348,-0.0403671681635402,-0.3958943803796298,-1.093182432698182,-1.0703812316715542,-0.37377775877989833,1.8654578024084811,0.017955872120690254,-0.37377775877989833
228,33.59872817863505,0.0502329559000748,-0.0402537817221439,-0.3947829629920746,-1.1016642057197734,-1.0801564027370478,-0.37845541676955086,1.8620521749553263,0.017890039888193987,-0.37845541676955086
229,33.60757581940112,0.062748402043995,-0.0401341645185428,-0.39361046598039995,-1.094810733691724,-1.1094819159335287,-0.3774003061670755,1.8592743335407955,0.023562815415380377,-0.3774003061670755
230,33.605009129217706,0.0062805303316783,-0.0401097471940623,-0.3933711247988369,-1.0946975058560462,-1.099706744868035,-0.3768998245715341,1.8613945503513472,0.03127957645326366,-0.3768998245715341
231,33.603156264191874,-0.02334925083938,-0.0402137494077663,-0.39439056380166315,-1.043593802719396,-1.0312805474095796,-0.35431812277128466,1.8619273717312037,0.03196010589487097,-0.35431812277128466
232,33.61103718967286,0.052108477531111,-0.0403177516214704,-0.39540999853858055,-1.0499241080900523,-1.021505376344086,-0.3525518654959706,1.8588326083143878,0.025721108286762478,-0.3525518654959706
233,33.63182706464103,0.1134582327281927,-0.0410372810954638,-0.4024627435519026,-1.0487645990794834,-1.0703812316715542,-0.34934982085404975,1.854262331191484,0.02397726700198242,-0.34934982085404975
234,33.63540166179775,0.0570929741736109,-0.0417865079121847,-0.4098063570027288,-0.94045612020118,-1.1681329423264906,-0.2986203235597236,1.855821392774324,0.030365107046381012,-0.2986203235597236
235,33.64414963538487,0.0831188567552342,-0.0427387267045691,-0.41913928189252475,-0.887435875647956,-1.1388074291300097,-0.2594349101604166,1.875898497966184,0.06896300470198442,-0.2594349101604166
236,33.6562623715273,0.0803744596138566,-0.0439566236759772,-0.43107562733540733,-0.8856853311196446,-1.1094819159335287,-0.24374309015106455,1.8956277524500067,0.06033505492756042,-0.24374309015106455
237,33.656597115148664,0.0474061654047648,-0.0451745206473854,-0.4430113333755168,-0.8982714946197876,-1.0899315738025415,-0.15090590361820916,1.9127614228553234,0.012739006726846561,-0.15090590361820916
238,33.652340816200535,0.0038630381954091,-0.0456525169214855,-0.4476956421949697,-0.8653995780008098,-1.050830889540567,-0.2032029809325937,1.9313355209639242,0.05215096898527681,-0.2032029809325937
239,33.65630456737668,0.0411454708452341,-0.046084246492749,-0.4519264547301887,-0.8511563858489696,-0.9042033235581624,-0.20476209000056855,1.9460214349309286,0.04605940446380103,-0.20476209000056855
240,33.6664411812488,0.0682133065783499,-0.0461886477442146,-0.4529495411835897,-0.8233192278958494,-0.806451612903226,-0.1929125809326844,1.949825162409724,0.014726421384178639,-0.1929125809326844
241,33.67736510210569,0.0978613992118802,-0.0458146172165327,-0.44928418337472076,-0.8075254458409006,-0.7771260997067451,-0.18566434194602122,1.9485276885370955,0.006980630402976483,-0.18566434194602122
242,33.6803353427017,0.0588867193488369,-0.0454405866888509,-0.4456187627115193,-0.7976218293562206,-0.7086999022482896,-0.18180250851105467,1.9465207287346307,0.006105413890472848,-0.18180250851105467
243,33.69280464181808,0.112583625386971,-0.0451122959065134,-0.44240153056262715,-0.7939024259740525,-0.7966764418377323,-0.1812505802772598,1.9407865541565459,0.0063911635418084515,-0.1812505802772598
244,33.70337734533945,0.1016150723848144,-0.0447875061168643,-0.4392185610342939,-0.7389651408731288,-0.7771260997067451,-0.15978302713985418,1.9411609567528905,0.006046682795138973,-0.15978302713985418
245,33.715277127439585,0.1068386583750577,-0.0448279014071089,-0.4396144410886462,-0.7319681829427918,-0.7575757575757578,-0.152343285838137,1.942764703590631,0.0046286328633740915,-0.152343285838137
246,33.71922572280191,0.0761109342074477,-0.0452966890059978,-0.44420857898962546,-0.71862705801352,-0.7869012707722387,-0.14341266089725074,1.9437489018421905,0.004209862026023673,-0.14341266089725074
247,33.73281135619556,0.1210571509600811,-0.0457654766048866,-0.4488026192705228,-0.7153049860041284,-0.7771260997067451,-0.1381882173089815,1.9469481710898726,0.006956094722781197,-0.1381882173089815
248,33.73534270450809,0.0520900845113013,-0.0462046577767223,-0.45310643204069284,-0.7297940007688593,-0.7478005865102642,-0.1411597388312337,1.94984116759111,0.0061343689633474715,-0.1411597388312337
249,33.73940033781046,0.0277177926883093,-0.046641539987014,-0.4573876291307342,-0.7422316458225315,-0.6891495601173023,-0.14505106696881492,1.9506671074817366,0.005934079873911306,-0.14505106696881492
250,33.74700429496951,0.0680704932648872,-0.0470180493894684,-0.46107713704681363,-0.741325032183007,-0.698924731182796,-0.14412769616809623,1.9475609673332985,0.012698268177772004,-0.14412769616809623
251,33.75494270040087,0.0754684432821042,-0.0473229681116112,-0.46406506246278506,-0.773226234746054,-0.6500488758553278,-0.15599009808047754,1.9449518015822977,0.01377777090509678,-0.15599009808047754
252,33.76998063550694,0.1040303904806803,-0.0476278868337539,-0.4670529447321085,-0.8056952854066372,-0.7282502443792769,-0.1710276625986877,1.9374566562638638,0.033959453964949544,-0.1710276625986877
253,33.76683205901186,0.0174537534079463,-0.0470202011924062,-0.4610982229038565,-0.8123067417599209,-0.7380254154447705,-0.1795554401470541,1.9330374519759763,0.025033877443401086,-0.1795554401470541
254,33.776103153629435,0.0778504008448284,-0.0463481001192952,-0.45451209496009753,-0.8139017661134169,-0.7478005865102642,-0.18500364197367947,1.9284111065005196,0.029131607675093124,-0.18500364197367947
255,33.78364306235327,0.0751728185645249,-0.0458065734132771,-0.4492053564506826,-0.8473133872797999,-0.698924731182796,-0.20253224772867714,1.9240228443791618,0.034275233988638854,-0.20253224772867714
256,33.80475310607616,0.1550794803354374,-0.0454344655028669,-0.44555877585382675,-0.8482432636900988,-0.6500488758553278,-0.20892954845706996,1.9127280779853757,0.06046933574209297,-0.20892954845706996
257,33.801833444174896,0.0540584932548008,-0.0450623575924566,-0.44191213356298803,-0.9402948626765328,-0.669599217986315,-0.2520379475930867,1.8963249406281448,0.0957715638557195,-0.2520379475930867
258,33.81400313334894,0.1047850578987807,-0.0450577535999603,-0.44186701424071306,-0.9641397450864034,-0.698924731182796,-0.40715945029937606,1.8706243145536239,0.05801104396394442,-0.40715945029937606
259,33.82750746589076,0.1277814289948649,-0.0450761759512186,-0.44204755401030876,-0.9789032243960524,-0.7282502443792769,-0.37181571257322615,1.7906700937827256,0.05442228708850293,-0.37181571257322615
260,33.84035526284215,0.1137614413671779,-0.0453082438829247,-0.444321816033874,-1.0105147050566716,-0.7869012707722387,-0.622011084846986,1.7372379690202215,0.07714322365402215,-0.622011084846986
261,33.84922250096917,0.0975788270582153,-0.0458208167742784,-0.4493449372112335,-1.069638443509231,-0.7869012707722387,-0.43793495184629333,1.582720876763433,0.07971191866201374,-0.43793495184629333
262,33.85407024003522,0.0691304900533087,-0.0463333896656321,-0.4543679403317648,-1.0751817065116651,-1.050830889540567,-0.6421893483320198,1.5321553639922987,0.05355322582986144,-0.6421893483320198
263,33.8680433115335,0.0984457597027587,-0.046518933951668,-0.456186168519779,-1.0770146164409446,-1.2463343108504397,-0.4685778475821852,1.460171666324699,0.023317580806564632,-0.4685778475821852
264,33.87166705479946,0.0488350063466767,-0.0466893712148168,-0.45785634266148667,-1.0857393147714602,-1.4613880742913001,-0.4345724905542569,1.4736575574249389,0.04292819265978297,-0.4345724905542569
265,33.88653331315114,0.119544589348982,-0.0463169762718376,-0.45420709767908163,-1.085880582504069,-1.6177908113391983,-0.19932408708151667,1.5162807548640047,0.12927357614928162,-0.19932408708151667
266,33.89699375061888,0.1283556733630035,-0.0452387200452389,-0.44364048604016204,-1.0823876904387235,-2.1177908113391983,-0.2332756027386244,1.563196317712694,0.14618753083006986,-0.2332756027386244
267,33.88843784894902,0.0099063551510556,-0.0441604638186402,-0.4330733586086748,-1.0735052037660129,-1.8328445747800588,-0.18286048428562557,1.6467675633477956,0.3867023195570225,-0.18286048428562557
268,33.903719267314074,0.0446720551949835,-0.0437777178202126,-0.4293222492842557,-1.0630308469863674,-1.520039100684262,-0.1570992250518127,1.702079735755235,0.26071011956239787,-0.1570992250518127
269,33.897369995743205,-0.0121020134835147,-0.0434261732924978,-0.4258768751329177,-1.045024024332901,-1.0410557184750733,-0.28082142244459923,1.738196136053385,0.15102529863093594,-0.28082142244459923
270,33.90160362609766,0.0348045301994671,-0.0432536554602834,-0.4241860644103769,-1.0494344165250022,-0.913978494623656,-0.342281453331948,1.7482302223049162,0.01590373616490331,-0.342281453331948
271,33.91336217423329,0.0921537442448197,-0.0433146440429906,-0.42478380203322014,-1.0492731355071416,-0.8651026392961878,-0.35591056266651905,1.7379858831213062,0.02346709035473639,-0.35591056266651905
272,33.92400399148314,0.0962930668783851,-0.043375632625698,-0.4253815380760365,-1.016652025183315,-0.9237536656891496,-0.34606513055478544,1.7207916046994851,0.028343444992101872,-0.34606513055478544
273,33.917397782391184,0.0120761200838154,-0.0437464360231898,-0.4290156686591633,-1.024100238403093,-1.1192570869990224,-0.3473733286566757,1.71148669108489,0.017629631790713654,-0.3473733286566757
274,33.92035853194276,0.045443085463154,-0.0441405866484415,-0.43287855358704047,-0.9861940376194578,-1.158357771260997,-0.32684597857330655,1.7198979262219753,0.02840529388449591,-0.32684597857330655
275,33.92515617613213,0.0464731245117837,-0.0445001382639991,-0.43640229125255225,-0.9782490427218004,-1.1779081133919842,-0.3154201696212881,1.7335561401863053,0.039857913964542586,-0.3154201696212881
276,33.9261077040217,0.0114518897665031,-0.0448185063568202,-0.43952236821551377,-0.9781412902876097,-1.1876832844574778,-0.11618673942066264,1.7492629595164517,0.03575504345315041,-0.11618673942066264
277,33.921494509926326,-0.0393193623173775,-0.04513687444964119,-0.4426424006292599,-0.9374961998375564,-1.2072336265884651,-0.24741950292817505,1.7658989819634063,0.0675120143000569,-0.24741950292817505
278,33.92752999363683,0.0283180523734354,-0.0454545241269733,-0.44575534780109566,-0.9447179472778824,-1.0899315738025415,-0.21428504994230807,1.7872022756238948,0.06694244276593046,-0.21428504994230807
279,33.93918568908819,0.0719273295403564,-0.045772122806216,-0.4488677502283588,-0.932181797650836,-0.9237536656891496,-0.2574260635447233,1.801989762874164,0.04440204897108704,-0.2574260635447233
280,33.942390420136874,0.0361290775044522,-0.0457247758709702,-0.44840376276188804,-0.92889574833471,-0.7380254154447705,-0.26470776525411166,1.8027811029831442,0.014743957368059992,-0.26470776525411166
281,33.943824269595446,0.0263069089794024,-0.0452464007396244,-0.44371575655112716,-0.8512335937997657,-0.8651026392961878,-0.23509375285783574,1.7897904617364844,0.011447031765163146,-0.23509375285783574
282,33.9431954896115,0.0072124113982188,-0.0447680256082785,-0.4390276487992261,-0.80452914913284,-0.9042033235581624,-0.21035979380206243,1.7901269300348188,0.007272117850331152,-0.21035979380206243
283,33.94375508618801,0.0149209599112622,-0.0450621544673497,-0.44191014292849884,-0.8084280264527248,-0.9237536656891496,-0.2054198110443654,1.7950300706107647,0.011237278412687256,-0.2054198110443654
284,33.95745537182112,0.076003444956637,-0.045417412716640196,-0.4453916605918218,-0.8134869174150946,-0.8944281524926687,-0.20457232409163859,1.8012059211271672,0.013796794512070673,-0.20457232409163859
285,33.94660608020648,-0.048669697537615,-0.0459662356751683,-0.4507699945704171,-0.811447884586318,-0.8455522971652005,-0.20073096885307884,1.8054600415360043,0.011525476214875091,-0.20073096885307884
286,33.95394205555591,0.0191545173536131,-0.0467689782438422,-0.4586364351293024,-0.8037052632727635,-0.8553274682306942,-0.1929301560887777,1.8068327220098106,0.007596286629721475,-0.1929301560887777
287,33.95039966952196,-0.006589229378434,-0.04757172081251619,-0.4665025801448892,-0.8129331773963641,-0.7869012707722387,-0.19178748354362746,1.809019911976233,0.008120781719491321,-0.19178748354362746
288,33.951720277177465,-0.0076666268371098,-0.047760070905147,-0.46834819590993254,-0.8241185468925074,-0.7869012707722387,-0.19582412253590792,1.8074704991673762,0.0070030092504082715,-0.19582412253590792
289,33.93860848047189,-0.0721763164143239,-0.0479096128550861,-0.46981352437577756,-0.817899898367146,-0.7771260997067451,-0.1934073200823735,1.8053980399801266,0.006674032289479625,-0.1934073200823735
290,33.9273184558313,-0.0893018092414744,-0.04808604119759259,-0.47154229313889134,-0.7604699418048128,-0.7673509286412514,-0.16688332135573317,1.8029545260102557,0.006222765148867539,-0.16688332135573317
291,33.910764761130146,-0.1420669667656473,-0.0482973760563058,-0.47361308112864053,-0.7596487589829534,-0.7673509286412514,-0.16031993300164385,1.8026047743363003,0.0072721596467396525,-0.16031993300164385
292,33.9100612204625,-0.0546781531073699,-0.048508710915019,-0.47568384796568225,-0.7814142504826193,-0.7380254154447705,-0.16773823576097266,1.802732084582622,0.007968994824423026,-0.16773823576097266
293,33.90474495710317,-0.0519971415662745,-0.0492786522457381,-0.4832279458122973,-0.8202016567944,-0.7282502443792769,-0.183286022691465,1.8003331999216345,0.01290519606536366,-0.183286022691465
294,33.89933608736096,-0.0420845753520936,-0.0500751878294174,-0.49103231996668023,-0.8239128253761675,-0.6500488758553278,-0.18500190889955434,1.7951729754980885,0.01618909948024008,-0.18500190889955434
295,33.893212592720175,-0.0767863675020673,-0.0505998407324934,-0.49617264555760476,-0.8393854663031624,-0.6207233626588469,-0.1908154231686109,1.7850676638482335,0.0390745932263435,-0.1908154231686109
296,33.88347219713414,-0.0943322953369367,-0.0507693109678188,-0.4978330135974741,-0.8559886772197567,-0.6598240469208214,-0.1998384176926978,1.7722216832750124,0.0538920112819847,-0.1998384176926978
297,33.859231086460106,-0.1799750361742443,-0.0509387812031443,-0.4994933673395004,-0.8670590547877889,-0.698924731182796,-0.20702849776169846,1.760152740341832,0.04415978097136003,-0.20702849776169846
298,33.84250092059592,-0.1667904452246105,-0.050490315425496,-0.49509957450078096,-0.8829108125446231,-0.7380254154447705,-0.21871868381653062,1.7497251637974365,0.03582373240385244,-0.21871868381653062
299,33.82373492894554,-0.1930047879748413,-0.0500099514849766,-0.49039315258403204,-0.8825815465790546,-0.7184750733137832,-0.22401750553103572,1.7404124701040915,0.028794930230265855,-0.22401750553103572
300,33.81569971831845,-0.1264568925384595,-0.0495759233510098,-0.486140613812285,-0.9104985493992868,-0.7478005865102642,-0.24112466314405234,1.7292397057234106,0.037543170601268355,-0.24112466314405234
301,33.79451204018344,-0.1778607074454039,-0.0492033997686638,-0.4824906138129278,-0.9154562492860272,-0.7966764418377323,-0.24988036676294526,1.7176452986041701,0.03234615922634929,-0.24988036676294526
302,33.78167445917356,-0.1496182877256829,-0.04883087618631779,-0.4788405468565059,-0.9102279871068788,-0.7869012707722387,-0.251934160517828,1.708819671667492,0.023299841043359314,-0.251934160517828
303,33.76276122589278,-0.1821080537102782,-0.0483590031845338,-0.47421693738200693,-0.9228839154171368,-0.8162267839687196,-0.2615979189086506,1.6994069196724688,0.02781631093501536,-0.2615979189086506
304,33.7389792054079,-0.2183699454711291,-0.0478800600815309,-0.46952394412126014,-0.9443512736993692,-0.7673509286412514,-0.27691672536663736,1.6913031972799324,0.023668415173820453,-0.27691672536663736
305,33.720213798217074,-0.2068101710593118,-0.0473802788560436,-0.4646266506869767,-0.9406341376159676,-0.806451612903226,-0.2824798905479346,1.676846245051194,0.036250442835876376,-0.2824798905479346
306,33.718963728608536,-0.0804592700667491,-0.04685529157584619,-0.45948224132936966,-0.965103151020304,-0.8846529814271751,-0.2993462148042319,1.6656221268639468,0.028407854282222946,-0.2993462148042319
307,33.70708553722021,-0.099054237854821,-0.0463303042956488,-0.45433770533310947,-0.9623278684449734,-0.8944281524926687,-0.30479240883358877,1.6592637492716598,0.015126616690984413,-0.30479240883358877
308,33.69934506239157,-0.0837922931564149,-0.046591025967906,-0.45689262493208316,-0.958655321227458,-1.021505376344086,-0.30381715168066276,1.652854959547198,0.014574546898535124,-0.30381715168066276
309,33.68853470558877,-0.0955267934484144,-0.0469149651490975,-0.4600669957855953,-0.9522486549907544,-1.050830889540567,-0.29819386452839214,1.6583608108356134,0.01400773073581807,-0.29819386452839214
310,33.67993155094141,-0.0967643030307005,-0.0472836142443649,-0.4636794328703882,-0.961515783670082,-1.0606060606060606,-0.29858877906231374,1.6667464757405517,0.016416715760654083,-0.29858877906231374
311,33.65866981926689,-0.1685510381151099,-0.0477072315818671,-0.4678304325713989,-0.9626770379253744,-1.050830889540567,-0.2960191998074062,1.6753062426975762,0.018127513502804046,-0.2960191998074062
