t,vEgo,aEgo,roll,targetLateralAcceleration,currentLateralAcceleration,steerCommand,ff_u_ff,ff_u_pid,ff_gain,ff_turning_lataccel,ff_roll_lataccel,ff_error
144,33.694228297642944,-0.0007131928818876,-0.01586770728352512,0.0262772578763678,-0.2883675464320623,0.0,0.09745115128136442,-0.01389957454605615,1.8669811894006996,0.18193946632774924,-0.15566220845138143,0.4123965149633665
145,33.69579465168002,-0.0084248764993705,-0.015787211644195918,0.0262500278429799,-0.27859237536656867,0.0,0.09702744279723298,-0.0030092835446774153,1.8667149092143969,0.18112257407254184,-0.15487254622956195,0.3146175742750422
146,33.68637039841669,-0.053581362819821,-0.014831544854770945,0.0586758208583235,-0.27859237536656867,0.0,0.10928192183510102,0.013811194700396353,1.8683170322691622,0.2041732758836265,-0.14549745502530298,0.3372681962248922
147,33.68565491911126,-0.0415158965516485,-0.013875864516535073,0.0764351112169933,-0.34701857282502413,0.0,0.1137620122340389,0.03466121369056247,1.8684386637510861,0.21255734212420235,-0.13612223090720907,0.355027486583562
148,33.68308114189493,-0.0350540927824043,-0.01339250144916801,0.0891990488227728,-0.3861192570869987,0.0,0.11802787543945364,0.06401521038293488,1.8688762058778616,0.22057948803911098,-0.13138043921633819,0.4362176216477969
149,33.67087664334209,-0.083535472357618,-0.012939185973555596,0.0976649619433193,-0.3861192570869987,0.0,0.12004503585043166,0.09533064373553023,1.8709509706318446,0.2245983763438997,-0.1269334144005804,0.483784219030318
150,33.66509058679346,-0.0906754413527643,-0.012822697965830446,0.0889998433958899,-0.2883675464320623,0.0,0.11474252915276092,0.1214206041451588,1.8719346002451116,0.2147905104406866,-0.1257906670447967,0.4751191004828886
151,33.67984371142952,0.0290185391168422,-0.013129287426005295,0.0881486033460093,-0.20039100684261957,0.0,0.11604997841908202,0.1347799497491733,1.8694265690569816,0.21694691299512125,-0.12879830964911196,0.3765161497780716
152,33.68676030584716,0.056648615334199,-0.013435875651857408,0.0772609863964154,-0.14173998044965774,0.0,0.11190517480818751,0.14020854233455451,1.868250748005983,0.2090669265411366,-0.1318059401447212,0.277651993239035
153,33.69371454347548,0.0793723734990411,-0.01369588846665168,0.0529382888940667,-0.11241446725317683,0.0,0.10031498682683916,0.14227387686546883,1.8670685276091683,0.1872949547519197,-0.134356665857853,0.19467826934372445
154,33.69922742774519,0.0606209815014253,-0.013952348047750984,0.0537368306515305,-0.15151515151515138,0.0,0.10214145231463376,0.14695089748985302,1.8661313372833173,0.19060936499996767,-0.13687253434843716,0.16615129790470734
155,33.70566429673691,0.0508671966404326,-0.013748917276481398,0.0549109101431461,-0.16129032258064502,0.0,0.10176086669995263,0.16003716569303983,1.8650370695547247,0.1897877886254286,-0.13487687848228253,0.20642606165829747
156,33.700909014961326,-0.0097004618339527,-0.012997643813968125,0.0610454026747445,-0.12218963831867047,0.0,0.10105461131612185,0.17411083311638814,1.8658454674565745,0.18855228848977182,-0.1275068858150273,0.22233572525538953
157,33.69351991516,-0.0417957904454997,-0.012246363014118763,0.0545742582463783,-0.07331378299120228,0.0,0.09357341778577702,0.18081280942662759,1.8671016144227994,0.17471107941488337,-0.12013682116850508,0.17676389656504876
158,33.694377455394964,-0.0038027497153037,-0.01170081292512246,0.0629128354011195,0.014662756598240456,0.0,0.095180511019767,0.1840723829572624,1.8669558325828561,0.17769781019657083,-0.11478497479545133,0.13622661839232178
159,33.69588839402083,-0.0124642718347127,-0.01117101566888984,0.0684202075055267,0.024437927663734094,0.0,0.09535970919279359,0.1802158242541094,1.8666989730164594,0.17800787121733602,-0.10958766371180934,0.053757450907286244
160,33.69692801036815,-0.0073026376834893,-0.010879237086901196,0.0322188146426746,0.03421309872922773,0.0,0.0744401152146906,0.17517974688987215,1.866522238237415,0.13894413046517534,-0.10672531582250074,0.007780886978940506
161,33.694063783444385,0.0004457967516858,-0.010867733705630192,0.0370216975301418,0.1026392961876832,0.0,0.07693275882344723,0.1736410951541177,1.8670091568144545,0.14363416518237399,-0.10661246765223219,0.0028085988009140667
162,33.700647064254284,0.0384229310651578,-0.010856230322920815,0.0250836574420596,0.024437927663734094,0.0,0.0705203827530129,0.16397759861889416,1.8658899990767717,0.1315832769099128,-0.1064996194678532,-0.0775556387456236
163,33.69124666274985,-0.0711761304067996,-0.01024207172761264,0.0303905975959714,-0.04398826979472137,0.0,0.07007558630924812,0.16755431234851856,1.8674880673325258,0.1308653212438514,-0.10047472364788,0.005952669932237305
164,33.67674057763538,-0.1118266511391075,-0.009579722420830961,0.0415105767148945,-0.08308895405669592,0.0,0.07245506910179411,0.17967492787839492,1.8699541018019856,0.13548765366324622,-0.09397707694835174,0.08549884650961587
165,33.665073961750586,-0.1088978368065464,-0.009556846445140097,0.0045329388550814,-0.1026392961876832,0.0,0.05250474780321388,0.1865615949420658,1.8719374265024002,0.09828560248190575,-0.09375266362682436,0.08762189291177731
166,33.667742277198215,-0.0181933209834682,-0.010373800942471947,-0.0175765674661185,-0.12218963831867047,0.0,0.04498591930118708,0.1910384743589437,1.8714838128763034,0.08419041977953129,-0.1017669872456498,0.0850627287215647
167,33.66198430743114,-0.0511078188480562,-0.011190748515489325,-0.0427336409277055,-0.17106549364613866,0.0,0.03580717691439315,0.1947292877129062,1.872462667736706,0.06704760200924478,-0.10978124293695028,0.07945599739096497
168,33.65195280643182,-0.0648807694003082,-0.01200319160946886,-0.0492928804865466,-0.16129032258064502,0.0,0.03652737020673997,0.20375848464386218,1.8741680229065902,0.06845842920234294,-0.11775130968888953,0.12177261315959206
169,33.65163713061274,-0.0087781777517161,-0.012815421522968171,-0.0582424709816686,-0.15151515151515138,0.0,0.03600257888276004,0.20917864729968583,1.874221687795834,0.06747681415864917,-0.12571928514031777,0.10304785159897642
170,33.65052098579206,-0.0104185077410303,-0.013377391052996164,-0.0696861724120364,-0.22971652003910048,0.0,0.03283485832059204,0.21155592591670747,1.8744114324153491,0.06154603381785598,-0.13123220622989237,0.08182897910311498
171,33.63084049226384,-0.137791917635882,-0.013608012003849056,-0.0654281179170978,-0.26881720430107503,0.0,0.03624882006797185,0.22490631464390684,1.8777571163151465,0.06806647984066144,-0.13349459775775924,0.16428840212200269
172,33.60526470523751,-0.1880787526616705,-0.013838632230814222,-0.0638660084124533,-0.27859237536656867,0.0,0.03819711108978879,0.24034210451472487,1.8821050001096233,0.07189097377183423,-0.13575698218428753,0.20495119588862173
173,33.60882785774765,-0.0287512336541716,-0.013381357794447938,-0.0620247376369843,-0.23949169110459412,0.0,0.03680383173395627,0.25385939058969204,1.8814992641828996,0.06924638232654998,-0.13127111996353427,0.21656763772958437
174,33.60755637393628,-0.0273524124292681,-0.012892918295140868,-0.0614633774243741,-0.21994134897360684,0.0,0.03455153233227905,0.2610172935519459,1.8817154164308316,0.06501615105095782,-0.12647952847533192,0.17802831368022
175,33.6035903109546,-0.03511876467701,-0.01192620473285075,-0.0564371178574156,-0.3079178885630496,0.0,0.03217131514930166,0.26754479150950944,1.8823896471377177,0.06055895057185027,-0.11699606842926587,0.16350423111619125
176,33.58421387901094,-0.126517680737488,-0.010341448311824883,-0.0338386363274118,-0.24926686217008776,0.0,0.03585488581277595,0.28865113452910124,1.8856836405681403,0.06761097161159031,-0.10144960793900211,0.2740792522356378
177,33.58596358521357,-0.0687226605054039,-0.008756665915518571,-0.0193849486068603,-0.22971652003910048,0.0,0.03528080578878823,0.30102073014684844,1.885386190513693,0.06651794402437688,-0.08590289263123718,0.22988191356322746
178,33.58325737882174,-0.056898135162707,-0.00891550299186678,-0.0223343553912603,-0.23949169110459412,0.0,0.03453448504134102,0.30918672104920364,1.8858462456003038,0.06512672895895281,-0.08746108435021312,0.20738216464784018
179,33.585783089960245,-0.0070453898801014,-0.009212759523178059,-0.0548474821555508,-0.17106549364613866,0.0,0.01884447373069786,0.3168863283891393,1.8854168747067583,0.03552968876682597,-0.09037717092237676,0.18464420894904332
180,33.57995247426372,-0.0212716865712015,-0.009830048195649034,-0.0705702373742189,-0.14173998044965774,0.0,0.013709936735250066,0.3157430963141328,1.8864080793751674,0.02586253542509813,-0.09643277279931703,0.10049525627191976
181,33.58561183029762,0.0137953566209366,-0.010876886772824392,-0.0817983629603078,-0.15151515151515138,0.0,0.013208490950354469,0.31398633879024257,1.885445988849404,0.024903896281099486,-0.10670225924140729,0.05994161748934994
182,33.57666909442456,-0.0578902146859073,-0.011923713429057136,-0.0923472608678614,-0.16129032258064502,0.0,0.013049712902745947,0.3156778584034787,1.8869662539478247,0.024624367871189115,-0.11697162873905051,0.059167890647289986
183,33.56062587881912,-0.1033513856180809,-0.01252987167057034,-0.096032410955551,-0.17106549364613866,0.0,0.014227507636262762,0.31906319735552263,1.88969360060075,0.026885630132744046,-0.12291804108829504,0.06525791162509402
184,33.55186997543896,-0.0814867496381073,-0.013103065274843263,-0.1010512805133658,-0.15151515151515138,0.0,0.014535770919233167,0.3230042858368092,1.8911821041753765,0.027489789832846626,-0.12854107034621243,0.07001421313277285
185,33.556841768454795,-0.0079517016038779,-0.013614915632539798,-0.1075293743747903,-0.19061583577712593,0.0,0.013771591714261072,0.3238602470680382,1.8903368993626848,0.026032947980425117,-0.13356232235521542,0.043985777140361074
186,33.55564484258417,-0.0220158963634945,-0.01405430053573656,-0.1122767713874517,-0.19061583577712593,0.0,0.013538942189629822,0.3295471758973833,1.8905403767606905,0.025595916868123972,-0.13787268825557566,0.07833906438967424
187,33.541878995055406,-0.0468803786433123,-0.014493682725103391,-0.1183690145747766,-0.1808406647116323,0.0,0.012580832264505985,0.3335096483455251,1.892880570840581,0.023814012958487688,-0.14218302753326428,0.07224682120234933
188,33.54515886974022,-0.0140636611381801,-0.015281693599379725,-0.1282252968344198,-0.21994134897360684,0.0,0.011461107572825521,0.33490022025761,1.8923229921441624,0.02168811737549531,-0.1499134142099151,0.05261536787721249
189,33.54211876342962,-0.0416779968310007,-0.01609643316684369,-0.1327458648118675,-0.24926686217008776,0.0,0.013292273555882755,0.34118584126338247,1.8928398102169646,0.02516014455486909,-0.1579060093667366,0.08719548416173933
190,33.537881935742696,-0.0585561921255978,-0.016465528785115875,-0.1461773138896548,-0.2101661779081132,0.0,0.00810617192875426,0.3485341713178068,1.8935600709237415,0.015349523492331957,-0.16152683738198675,0.10308954828043296
191,33.52483446154687,-0.0883449655721743,-0.016312008212656246,-0.1328492785031548,-0.24926686217008776,0.0,0.014332648672155921,0.35092257079835065,1.8957781415370325,0.027171522063002967,-0.16002080056615778,0.0773168994049584
192,33.50801675954586,-0.1658855320220567,-0.01615848725564259,-0.1276330086431628,-0.22971652003910048,0.0,0.016265220197773492,0.3590454484219489,1.8986371508772035,0.03088175133469101,-0.1585147599778538,0.12163385352692496
193,33.50020122245286,-0.1261520310793112,-0.016469130716533244,-0.1312490280036448,-0.24926686217008776,0.0,0.015954573735097236,0.3636646775076856,1.899965792183014,0.030313144325546326,-0.16156217232919112,0.09846749203545568
194,33.48275692036813,-0.1639880656186217,-0.016815172791035848,-0.1306736603122956,-0.26881720430107503,0.0,0.01808481275493751,0.3714416393186205,1.895689230092033,0.03428318476776607,-0.16495684508006167,0.11859320185779215
195,33.47415567113188,-0.0738657959422667,-0.01762540047438929,-0.1357971671904886,-0.23949169110459412,0.0,0.019597173902672082,0.38041932114930416,1.8935389177829705,0.03710801146327036,-0.17290517865375896,0.13302003711058644
196,33.48411926556322,0.0185315455447692,-0.01906185387395175,-0.1488204511868489,-0.22971652003910048,0.0,0.020134881311776254,0.38226837596317353,1.8960298163908056,0.03817633531661779,-0.18699678650346668,0.09067123991774523
197,33.484051081295604,-0.0072552459051812,-0.020498267928076613,-0.1533959209296475,-0.3079178885630496,0.0,0.025153885137934342,0.38415209663493555,1.896012770323901,0.04769208744478409,-0.20108800837443158,0.07632059910945299
198,33.48451502984019,0.0204434546675766,-0.02207377192952129,-0.156055661248099,-0.34701857282502413,0.0,0.031900809026034385,0.396796210994203,1.8961287574600472,0.06048804138050484,-0.21654370262860384,0.15186222731495058
199,33.483711762666424,0.0181025738587464,-0.023656912941254327,-0.1704324637567915,-0.35679374389051777,0.0,0.03251276109958075,0.40992009244213107,1.8959279406666059,0.061641852196913455,-0.23207431595370495,0.17658610906823263
200,33.4977156896609,0.0754562153234907,-0.02501189484542602,-0.1845140035330653,-0.3861192570869987,0.0,0.03203735827249937,0.41863655873628214,1.899428922415225,0.060852684900563975,-0.24536668843362927,0.17227974035745247
201,33.497894348054885,0.0187556108279327,-0.026070184858218406,-0.1890778782038661,-0.34701857282502413,0.0,0.03509953268688167,0.43053560822036857,1.8994735870137212,0.06667063525525649,-0.2557485134591226,0.19704137888313258
202,33.49205680513515,-0.0027110869957855,-0.027128445653924277,-0.2045870942792645,-0.32746823069403685,0.0,0.032424919446917715,0.4354082666389412,1.8980142012837873,0.061542957585732666,-0.26613005186499716,0.14243147854575963
203,33.48660403269111,-0.0162637194594147,-0.028675191507903482,-0.2367686944226779,-0.3665689149560114,0.0,0.023480827035628427,0.43551330324773563,1.8966510081727779,0.044534934269855275,-0.28130362869253317,0.09069953627135896
204,33.49624116258849,0.0401665073146126,-0.030243795520517393,-0.2701086775899794,-0.3665689149560114,0.0,0.013997952880810238,0.43898163192516815,1.8990602906471223,0.026582956466296215,-0.29669163405627563,0.09646023736603199
205,33.48510057456849,-0.0578492778704683,-0.031768282215596744,-0.2730507571386634,-0.3079178885630496,0.0,0.02035363461138358,0.44452202897656706,1.8962751436421228,0.03859609139634068,-0.3116468485350041,0.09351815781734801
206,33.48305936712308,-0.0247309805921425,-0.033235315009243115,-0.3124589700951056,-0.35679374389051777,0.0,0.007163056222106963,0.4377507664945583,1.8957648417807706,0.013579470145569372,-0.32603844024067496,-0.004541081532056013
207,33.49589245776178,0.0537402110105846,-0.03470227619869547,-0.4509363499839485,-0.32746823069403685,0.0,-0.05819304108858233,0.4233244339036812,1.898973114440444,-0.11050702047474592,-0.34042932950920257,-0.09414260609343073
208,33.49638048322956,-0.0087089679402449,-0.036202510082650005,-0.5176567079172626,-0.35679374389051777,0.0,-0.08557237719476411,0.4043589792304752,1.8990951208073894,-0.16251008400646605,-0.35514662391079654,-0.19018847722322574
209,33.50179791330279,0.0322597539002752,-0.03770508112176065,-0.5549996467288785,-0.3079178885630496,0.0,-0.0974434652935974,0.39058226822311204,1.8996943547385259,-0.18511280092440646,-0.369886845804472,-0.1982059028383607
210,33.500540805195,0.0229896379636862,-0.03897322602671678,-0.6347799749575694,-0.3665689149560114,0.0,-0.13287623361170567,0.36451051287166164,1.8999080631168497,-0.25245262763547777,-0.38232734732209167,-0.32686208639451986
211,33.50852021598404,0.0400625694631362,-0.03992902352434322,-0.7894249393369285,-0.3958944281524923,0.0,-0.20948665617247544,0.3324854928424663,1.8985515632827128,-0.3977212185631214,-0.39170372077380705,-0.4228560243809171
212,33.51736811843952,0.0570319184492765,-0.04088478448799461,-0.7926840641433966,-0.48387096774193505,0.0,-0.20642832868351768,0.3108960983484183,1.8970474198652814,-0.3916043283161695,-0.40107973582722717,-0.39678963599090433
213,33.515275394231665,0.0206153882698699,-0.041175047769509976,-0.8014589581958288,-0.4740957966764414,0.0,-0.2095135831660492,0.3001291316724585,1.8974031829806168,-0.39753173957693594,-0.40392721861889286,-0.31758799045389374
214,33.52153663611166,0.0924171541045983,-0.041417939978028395,-0.8392569452371731,-0.4740957966764414,0.0,-0.22830675640715378,0.28006902505987263,1.8963387718610174,-0.4329469540527145,-0.4063099911844586,-0.3651611485607317
215,33.53187674055117,0.0868882969846382,-0.04167661737999882,-0.9643549939269336,-0.43499511241446687,0.0,-0.29320857270582307,0.24473538632650294,1.8945809541063012,-0.555507377429145,-0.4088476164977885,-0.49025919725049216
216,33.5330704716795,0.0538589488505528,-0.04195361562717153,-0.9689523331527996,-0.42521994134897323,0.0,-0.29423238552188835,0.21014572061582465,1.8943780198144846,-0.5573873638502469,-0.4115649693025527,-0.5339572207383327
217,33.54016247961793,0.0660268618076622,-0.04223061064968769,-1.0274372771369291,-0.5034213098729232,0.0,-0.3238769980157115,0.17266714556800847,1.8931723784649512,-0.6131549866634929,-0.41428229047343623,-0.6022173357879559
218,33.556289083101355,0.1193655199063212,-0.04219912038102888,-1.052951066102808,-0.5327468230694041,0.0,-0.33800638260843086,0.14547436669617386,1.8904308558727696,-0.6389776951649148,-0.4139733709378933,-0.5495297562298849
219,33.55891003814067,0.0531861305698448,-0.04214592769127226,-1.0752181732787964,-0.591397849462366,0.0,-0.3501437947150793,0.11875804355264302,1.8899852935160866,-0.6617666226274155,-0.4134515506513809,-0.5424713502093923
220,33.55936496365238,0.0343627347227689,-0.04198445360110887,-1.068663595734196,-0.6402737047898341,0.0,-0.34752809191575096,0.09808921529067544,1.8899079561790957,-0.6567961059073179,-0.41186748982687804,-0.47726574627182994
221,33.564105164947456,0.0492980958998359,-0.041697503688741575,-1.0747969280844527,-0.6109481915933532,0.0,-0.3524131433442806,0.07983235090232196,1.8891021219589323,-0.6657444168978979,-0.4090525111865549,-0.43452322329461857
222,33.57079399928998,0.0482030755559558,-0.04141055033697006,-1.0815874177639655,-0.591397849462366,0.0,-0.35771315239469437,0.05372247957196887,1.887965020120703,-0.6753499189582892,-0.40623749880567633,-0.47063922617061227
223,33.57218098891432,0.0281590920029215,-0.041017540219560694,-1.0758693260321297,-0.5718475073313787,0.0,-0.3567711116100484,0.026120361852268632,1.8877292318845658,-0.6734872564782393,-0.40238206955389044,-0.48447147656976375
224,33.575454209830184,0.0278483503123709,-0.04061560655108519,-1.0841135013931915,-0.5131964809384169,-0.0,-0.36333419325506583,-0.0032755038829657824,1.8871727843288686,-0.6856744011270458,-0.3984391002661457,-0.5122659940618128
225,33.580614586998536,0.0620741510839687,-0.04038084291274295,-1.0917508354552163,-0.5131964809384169,-0.0,-0.3687729515487976,-0.039192484765694736,1.886295520210249,-0.695614766481208,-0.3961360689740084,-0.5785543545167995
226,33.590671825534685,0.0742069029613663,-0.04036852443495564,-1.0920690267497568,-0.5718475073313787,-0.0,-0.3693404703899146,-0.07182987219890896,1.8845857896591036,-0.696053802042842,-0.3960152247069148,-0.57887254581134
227,33.59646770399934,0.0465012420722348,-0.0403562059510326,-1.093182432698182,-0.5522971652003914,-0.0,-0.3701889311995508,-0.09567455318898412,1.8836004903201125,-0.6972880523185523,-0.3958943803796298,-0.5213349253668034
228,33.59872817863505,0.0502329559000748,-0.040242911619987214,-1.1016642057197734,-0.5718475073313787,-0.0,-0.3753585165167069,-0.1251369454475589,1.8832162096320415,-0.7068812427276988,-0.3947829629920746,-0.549367040519382
229,33.60757581940112,0.062748402043995,-0.0401233910275637,-1.094810733691724,-0.669599217986315,-0.0,-0.37263950405771806,-0.15203636241938542,1.8817121107018095,-0.7012002677113242,-0.39361046598039995,-0.5229632263603454
230,33.605009129217706,0.0062805303316783,-0.040098993353602126,-1.0946975058560462,-0.591397849462366,-0.0,-0.3726201202621168,-0.16723986049496026,1.88214844803299,-0.7013263810572092,-0.3933711247988369,-0.42509828786973114
231,33.603156264191874,-0.02334925083938,-0.04020291170251408,-1.043593802719396,-0.6109481915933532,-0.0,-0.34486897690397783,-0.1903061670640638,1.8824634350873815,-0.6492032389177329,-0.39439056380166315,-0.4521959532570301
232,33.61103718967286,0.052108477531111,-0.04030682961657294,-1.0499241080900523,-0.6109481915933532,-0.0,-0.34793784018091695,-0.21364848519469753,1.8811236777556144,-0.6545141095514717,-0.39540999853858055,-0.4389759164966991
233,33.63182706464103,0.1134582327281927,-0.04102576386869547,-1.0487645990794834,-0.5327468230694041,-0.0,-0.3442189521670738,-0.23691705204910277,1.8775893990110248,-0.6463018555275808,-0.4024627435519026,-0.43781640748613015
234,33.63540166179775,0.0570929741736109,-0.04177434831832098,-0.94045612020118,-0.5327468230694041,-0.0,-0.2827144016654703,-0.25664545030092695,1.8769817174943824,-0.5306497631984511,-0.4098063570027288,-0.40770929713177584
235,33.64414963538487,0.0831188567552342,-0.04272571680861618,-0.887435875647956,-0.5034213098729232,-0.0,-0.24969232289316737,-0.271319621905656,1.875494561984572,-0.46829659375543126,-0.41913928189252475,-0.3546890525785519
236,33.6562623715273,0.0803744596138566,-0.04394246965702419,-0.8856853311196446,-0.4936461388074287,-0.0,-0.24266099837280694,-0.2923916279962625,1.8734353968403592,-0.4546097037842373,-0.43107562733540733,-0.38226402124672143
237,33.656597115148664,0.0474061654047648,-0.04515915732676012,-0.8982714946197876,-0.4643206256109478,-0.0,-0.2430155804452818,-0.3162952532374397,1.873378490424727,-0.4552601612442708,-0.4430113333755168,-0.4046253558123589
238,33.652340816200535,0.0038630381954091,-0.0456366607742069,-0.8653995780008098,-0.4154447702834796,-0.0,-0.2228821708504761,-0.3379663199098635,1.874102061245909,-0.4177039358058401,-0.4476956421949697,-0.401078952389862
239,33.65630456737668,0.0411454708452341,-0.04606793626199681,-0.8511563858489696,-0.43499511241446687,-0.0,-0.21310126862673784,-0.3635927539748193,1.8734282235459645,-0.39922993111878086,-0.4519264547301887,-0.43571161556549
240,33.6664411812488,0.0682133065783499,-0.04617222642034553,-0.8233192278958494,-0.4643206256109478,-0.0,-0.19787823768862906,-0.3824398917936588,1.871704999187704,-0.3703696867122597,-0.4529495411835897,-0.38832411548138257
241,33.67736510210569,0.0978613992118802,-0.0457985915774435,-0.8075254458409006,-0.4936461388074287,-0.0,-0.1915884474947633,-0.39676673082838926,1.8698479326420328,-0.3582412624661798,-0.44928418337472076,-0.3432048202299528
242,33.6803353427017,0.0588867193488369,-0.045424950327371996,-0.7976218293562206,-0.4936461388074287,-0.0,-0.18830309269082832,-0.4091906095870428,1.8693429917407105,-0.3520030666447013,-0.4456187627115193,-0.3039756905487919
243,33.69280464181808,0.112583625386971,-0.04509699597988044,-0.7939024259740525,-0.5522971652003914,-0.0,-0.1882479252406627,-0.424369038639784,1.8672232108909266,-0.3515008954114253,-0.44240153056262715,-0.3002562871666238
244,33.70337734533945,0.1016150723848144,-0.04477253425426034,-0.7389651408731288,-0.5522971652003914,-0.0,-0.16068533607550373,-0.42694576791043665,1.8654258512922939,-0.2997465798388349,-0.4392185610342939,-0.1866679756727374
245,33.715277127439585,0.1068386583750577,-0.044812888999862,-0.7319681829427918,-0.4643206256109478,-0.0,-0.15689239492127702,-0.43334374182991625,1.8634028883352705,-0.29235374185414553,-0.4396144410886462,-0.17967101774240035
246,33.71922572280191,0.0761109342074477,-0.045281200712500046,-0.71862705801352,-0.43499511241446687,-0.0,-0.14732045938771976,-0.4520417595528185,1.8627316271236753,-0.27441847902389455,-0.44420857898962546,-0.2543064324025722
247,33.73281135619556,0.1210571509600811,-0.04574950247405941,-0.7153049860041284,-0.4740957966764414,-0.0,-0.14324833655239164,-0.4715712622820482,1.8604220694467544,-0.2665023667336056,-0.4488026192705228,-0.28030987358966153
248,33.73534270450809,0.0520900845113013,-0.04618821937213994,-0.7297940007688593,-0.4447702834799605,-0.0,-0.1487574179729492,-0.48448812160811305,1.8599917402336243,-0.2766875687281664,-0.45310643204069284,-0.25569820409241784
249,33.73940033781046,0.0277177926883093,-0.04662463090017678,-0.7422316458225315,-0.45454545454545414,-0.0,-0.15319944016071663,-0.5028174939610445,1.859301942572222,-0.2848440166917973,-0.4573876291307342,-0.29746136234257103
250,33.74700429496951,0.0680704932648872,-0.04700072752770781,-0.741325032183007,-0.42521994134897323,-0.0,-0.1508323449635084,-0.5190632670254177,1.8580092698551838,-0.2802478951361934,-0.46107713704681363,-0.2867795776375529
251,33.75494270040087,0.0754684432821042,-0.04730530708081397,-0.773226234746054,-0.4447702834799605,-0.0,-0.16651471751528463,-0.5420673628228821,1.8566597409318524,-0.30916117228326895,-0.46406506246278506,-0.3480062933970808
252,33.76998063550694,0.1040303904806803,-0.04760988223568894,-0.8056952854066372,-0.5034213098729232,-0.0,-0.18264480848628833,-0.5649161220290659,1.85410329196382,-0.33864234067452864,-0.4670529447321085,-0.36092500192667665
253,33.76683205901186,0.0174537534079463,-0.04700287695248282,-0.8123067417599209,-0.5131964809384169,-0.0,-0.18936763654682326,-0.5706543061827507,1.8546385499679836,-0.3512085188560644,-0.4610982229038565,-0.3088854318869977
254,33.776103153629435,0.0778504008448284,-0.0463315081508764,-0.8139017661134169,-0.5229716520039105,-0.0,-0.19394363555356736,-0.5690906376126463,1.853062463882996,-0.3593896711533194,-0.45451209496009753,-0.30070528517500006
255,33.78364306235327,0.0751728185645249,-0.04579055621311749,-0.8473133872797999,-0.5522971652003914,-0.0,-0.21498659925435734,-0.5708714818413959,1.8517806793999438,-0.3981080308291173,-0.4492053564506826,-0.3243417352758894
256,33.80475310607616,0.1550794803354374,-0.04541883545910568,-0.8482432636900988,-0.5327468230694041,-0.0,-0.21788022778158173,-0.5707065513087395,1.8481919719670523,-0.4026844878362721,-0.44555877585382675,-0.29594609848970743
257,33.801833444174896,0.0540584932548008,-0.04504710841620673,-0.9402948626765328,-0.5425219941348978,-0.0,-0.2695872122992037,-0.5774060104579513,1.8486883144902675,-0.4983827291135448,-0.44191213356298803,-0.4075480396071287
258,33.81400313334894,0.1047850578987807,-0.045042509096912646,-0.9641397450864034,-0.4936461388074287,-0.0,-0.2828263971464811,-0.5822236359417136,1.8466194673306802,-0.5222727308456904,-0.44186701424071306,-0.42161775095150567
259,33.82750746589076,0.1277814289948649,-0.04506091274315074,-0.9789032243960524,-0.5327468230694041,-0.0,-0.29108537802812495,-0.5877348822057596,1.8443237307985705,-0.5368556703857437,-0.44204755401030876,-0.4852570855886237
260,33.84035526284215,0.1137614413671779,-0.045292743734339856,-1.0105147050566716,-0.5229716520039105,-0.0,-0.307356124035679,-0.5897463706947056,1.842139605316834,-0.5661928890227976,-0.444321816033874,-0.4777678819872675
261,33.84922250096917,0.0975788270582153,-0.045804784629075786,-1.069638443509231,-0.5327468230694041,-0.0,-0.33700025174965836,-0.5947675995419857,1.8406321748352412,-0.6202935062979975,-0.4493449372112335,-0.5466667915053205
262,33.85407024003522,0.0691304900533087,-0.046316813489476534,-1.0751817065116651,-0.5131964809384169,-0.0,-0.33743398561471016,-0.5967266882328494,1.8398080591940125,-0.6208137661799003,-0.4543679403317648,-0.542434883442261
263,33.8680433115335,0.0984457597027587,-0.04650215785114974,-1.0770146164409446,-0.5425219941348978,-0.0,-0.33787820865178486,-0.598854036795757,1.8374326370393053,-0.6208284479211656,-0.456186168519779,-0.5638181355025278
264,33.87166705479946,0.0488350063466767,-0.04667241005723615,-1.0857393147714602,-0.5229716520039105,-0.0,-0.34183215236411135,-0.5982475117511575,1.8368166006840918,-0.6278829721099736,-0.45785634266148667,-0.5432173206365625
265,33.88653331315114,0.119544589348982,-0.046300417704289665,-1.085880582504069,-0.4936461388074287,-0.0,-0.34436959980330145,-0.5998399108115388,1.834289336764306,-0.6316734848249873,-0.45420709767908163,-0.5629089305001584
266,33.89699375061888,0.1283556733630035,-0.04522329113559246,-1.0823876904387235,-0.4740957966764414,-0.0,-0.34856390092610096,-0.6027818183701151,1.8325110623947898,-0.6387472043985615,-0.44364048604016204,-0.5887415516312948
267,33.88843784894902,0.0099063551510556,-0.044146111988651864,-1.0735052037660129,-0.5034213098729232,-0.0,-0.34920603589432364,-0.6037890338072202,1.8339655656786669,-0.6404318451573381,-0.4330733586086748,-0.5994094070895715
268,33.903719267314074,0.0446720551949835,-0.04376373591072943,-1.0630308469863674,-0.562072336265885,-0.0,-0.3460302315066402,-0.6021942480482249,1.8313677245566073,-0.6337085977021117,-0.4293222492842557,-0.5596095371134442
269,33.897369995743205,-0.0121020134835147,-0.043412525497749,-1.045024024332901,-0.5522971652003914,-0.0,-0.33787995787462277,-0.5953755333077156,1.8324471007236551,-0.6191471491999833,-0.4258768751329177,-0.48295168806701594
