t,vEgo,aEgo,roll,targetLateralAcceleration,currentLateralAcceleration,steerCommand
377,20.0,0.0,-0.08077232467427503,0.0,0.06353861192570864,0.7076686217008811
378,20.0,0.0,-0.07752561001771886,0.0,0.07331378299120228,0.6992424242424256
379,20.0,0.0,-0.07424412753801536,0.0,0.053763440860215006,0.6905229716520052
380,20.0,0.0,-0.07092932717242478,0.0,0.1026392961876832,0.6874046920821127
381,20.0,0.0,-0.06758267644519227,0.0,0.053763440860215006,0.6712365591397862
382,20.0,0.0,-0.06420565977074813,0.0,0.08308895405669592,0.6702101661779094
383,20.0,0.0,-0.06079977773792067,0.0,0.06353861192570864,0.6603274682306953
384,20.0,0.0,-0.057366546375723006,0.0,0.09286412512218956,0.6551955034213113
385,20.0,0.0,-0.05390749640133653,0.0,0.12218963831867047,0.6427810361681343
386,20.0,0.0,-0.05042417245096208,0.0,0.1319648093841641,0.6248435972629535
387,20.0,0.0,-0.046918132294258966,0.0,0.14173998044965774,0.6087047898338234
388,20.0,0.0,-0.04339094603314415,0.0,0.16129032258064502,0.5926246334310864
389,20.0,0.0,-0.03984419528576839,0.0,0.17106549364613866,0.5732013685239505
390,20.0,0.0,-0.036279472356530895,0.0,0.19061583577712593,0.5536705767350942
391,20.0,0.0,-0.03269837939303535,0.0,0.16129032258064502,0.5313147605083103
392,20.0,0.0,-0.02910252753093016,0.0,0.1319648093841641,0.5183137829912038
393,20.0,0.0,-0.025493536027615227,0.0,0.16129032258064502,0.5108357771261011
394,20.0,0.0,-0.021873031385825904,0.0,0.16129032258064502,0.4920967741935498
395,20.0,0.0,-0.018242646468139657,0.0,0.19061583577712593,0.47441348973607184
396,20.0,0.0,-0.014604019603479696,0.0,0.1808406647116323,0.45118768328445896
397,20.0,0.0,-0.010958793686709479,0.0,0.16129032258064502,0.4329374389051824
398,20.0,0.0,-0.007308615272440129,0.0,0.19061583577712593,0.4201026392961892
399,20.0,0.0,-0.003655133664182596,0.0,0.19061583577712593,0.39791300097751864
400,20.0,0.0,-1.977646153275345e-16,0.0,0.2101661779081132,0.3772971652003926
401,20.0,0.0,0.0036551336641824964,0.0,0.21994134897360684,0.35350439882698104
402,20.0,0.0,0.007308615272440029,0.0,0.23949169110459412,0.3290860215053779
403,20.0,0.0,0.010958793686709378,0.0,0.21994134897360684,0.3018426197458472
404,20.0,0.0,0.014604019603479597,0.0,0.23949169110459412,0.28158846529814435
405,20.0,0.0,0.018242646468139556,0.0,0.26881720430107503,0.2558993157380271
406,20.0,0.0,0.021873031385825803,0.0,0.23949169110459412,0.22381720430107696
407,20.0,0.0,0.025493536027615133,0.0,0.2101661779081132,0.20247800586510434
408,20.0,0.0,0.029102527530930056,0.0,0.22971652003910048,0.1871798631476068
409,20.0,0.0,0.03269837939303524,0.0,0.26881720430107503,0.16298631476051006
410,20.0,0.0,0.03627947235653079,0.0,0.27859237536656867,0.12951612903225984
411,20.0,0.0,0.03984419528576828,0.0,0.2590420332355814,0.09819648093841822
412,20.0,0.0,0.04339094603314405,0.0,0.24926686217008776,0.07455034213098907
413,20.0,0.0,0.04691813229425886,0.0,0.26881720430107503,0.052047898338222744
414,20.0,0.0,0.050424172450961986,0.0,0.2590420332355814,0.02290811339198621
415,20.0,0.0,0.05390749640133643,0.0,0.26881720430107503,-0.0026441837732141668
416,20.0,0.0,0.05736654637572291,0.0,0.26881720430107503,-0.030395894428150598
417,20.0,0.0,0.060799777737920564,0.0,0.29814271749755594,-0.057795698924729265
418,20.0,0.0,0.06420565977074803,0.0,0.2883675464320623,-0.09177419354838515
419,20.0,0.0,0.06758267644519217,0.0,0.3079178885630496,-0.12077712609970478
420,20.0,0.0,0.07092932717242478,0.0,0.26881720430107503,-0.15382697947213878
421,20.0,0.0,0.07424412753801526,0.0,0.24926686217008776,-0.1761925708699882
422,20.0,0.0,0.07752561001771877,0.0,0.2101661779081132,-0.19627077223851214
423,20.0,0.0,0.08077232467427484,0.0,0.20039100684261957,-0.21069892473118076
424,20.0,0.0,0.08398283983470617,0.0,0.2101661779081132,-0.22727761485825795
425,20.0,0.0,0.08715574274765799,0.0,0.2590420332355814,-0.24916422287389822
426,20.0,0.0,0.09028964022038542,0.0,0.29814271749755594,-0.282526881720428
427,20.0,0.0,0.09338315923503891,0.0,0.2590420332355814,-0.32048387096773984
428,20.0,0.0,0.0964349475439701,0.0,0.24926686217008776,-0.34290811339198224
429,20.0,0.0,0.0994436742438272,0.0,0.26881720430107503,-0.36437438905180625
430,20.0,0.0,0.10240803032826722,0.0,0.22971652003910048,-0.3935141739980428
431,20.0,0.0,0.10532672921917947,0.0,0.23949169110459412,-0.41196969696969477
432,20.0,0.0,0.10819850727635685,0.0,0.23949169110459412,-0.43523460410556963
433,20.0,0.0,0.11102212428561777,0.0,0.2101661779081132,-0.4597018572825002
434,20.0,0.0,0.11379636392543192,0.0,0.2101661779081132,-0.4765542521994112
435,20.0,0.0,0.11652003421215751,0.0,0.20039100684261957,-0.4960166177908091
436,20.0,0.0,0.11919196792405067,0.0,0.2101661779081132,-0.5146676441837709
437,20.0,0.0,0.12181102300425602,0.0,0.21994134897360684,-0.5365542521994112
438,20.0,0.0,0.12437608294304041,0.0,0.23949169110459412,-0.5604545454545431
439,20.0,0.0,0.1268860571395757,0.0,0.26881720430107503,-0.5876979472140739
440,20.0,0.0,0.12933988124362034,0.0,0.26881720430107503,-0.6197800586510239
441,20.0,0.0,0.13173651747749796,0.0,0.22971652003910048,-0.648216031280545
442,20.0,0.0,0.13407495493880597,0.0,0.21994134897360684,-0.6656353861192548
443,20.0,0.0,0.13635420988432698,0.0,0.1808406647116323,-0.6841691104594306
444,20.0,0.0,0.13857332599565186,0.0,0.20039100684261957,-0.6961827956989224
445,20.0,0.0,0.14073137462705362,0.0,0.16129032258064502,-0.7169257086998999
446,20.0,0.0,0.14282745503618632,0.0,0.15151515151515138,-0.7285386119257062
447,20.0,0.0,0.14486069459820033,0.0,0.15151515151515138,-0.7402297165200367
448,20.0,0.0,0.1468302490039001,0.0,0.1808406647116323,-0.7548631476050807
449,20.0,0.0,0.14873530244258143,0.0,0.17106549364613866,-0.7771114369501442
450,20.0,0.0,0.15057506777020974,0.0,0.15151515151515138,-0.7943841642228714
451,20.0,0.0,0.1523487866636106,0.0,0.17106549364613866,-0.8062414467253152
452,20.0,0.0,0.1540557297613577,0.0,0.15151515151515138,-0.825087976539587
453,20.0,0.0,0.15569519679204843,0.0,0.16129032258064502,-0.8384995112414442
454,20.0,0.0,0.15726651669066452,0.0,0.16129032258064502,-0.8549804496578663
455,20.0,0.0,0.15876904770371475,0.0,0.17106549364613866,-0.8716275659824019
456,20.0,0.0,0.16020217748385476,0.0,0.14173998044965774,-0.890122189638316
457,20.0,0.0,0.1615653231746759,0.0,0.11241446725317683,-0.9006500488758525
458,20.0,0.0,0.16285793148634348,0.0,0.1026392961876832,-0.9061730205278565
459,20.0,0.0,0.16407947876275725,0.0,0.1319648093841641,-0.9134946236559112
460,20.0,0.0,0.16522947104088845,0.0,0.15151515151515138,-0.9303372434017568
461,20.0,0.0,0.16630744410293552,0.0,0.14173998044965774,-0.9498191593352858
462,20.0,0.0,0.1673129635219161,0.0,0.1026392961876832,-0.9636412512218936
463,20.0,0.0,0.16824562470129184,0.0,0.1026392961876832,-0.9678347996089903
464,20.0,0.0,0.16910505290919842,0.0,0.07331378299120228,-0.9760263929618739
465,20.0,0.0,0.1698909033078225,0.0,0.09286412512218956,-0.9791935483870939
466,20.0,0.0,0.17060286097843982,0.0,0.1026392961876832,-0.9897018572824997
467,20.0,0.0,0.17124064094259445,0.0,0.1026392961876832,-1.0023900293255104
468,20.0,0.0,0.17180398817986567,0.0,0.06353861192570864,-1.0131720430107496
469,20.0,0.0,0.1722926776426304,0.0,0.03421309872922773,-1.01397360703812
470,20.0,0.0,0.17270651426819425,0.0,0.014662756598240456,-1.011158357771258
471,20.0,0.0,0.17304533298862193,0.0,-0.004887585532746819,-1.0082942326490685
472,20.0,0.0,0.1733089987385563,0.0,0.004887585532746819,-1.0039931573802512
473,20.0,0.0,0.17349740646127482,0.0,0.03421309872922773,-1.0048338220918838
474,20.0,0.0,0.17361048111318667,0.0,0.03421309872922773,-1.012937438905178
475,20.0,0.0,0.17364817766693028,0.0,0.014662756598240456,-1.0179130009775144
476,20.0,0.0,0.17361048111318667,0.0,-0.014662756598240456,-1.0166031280547383
477,20.0,0.0,0.17349740646127482,0.0,-0.014662756598240456,-1.0099364613880715
478,20.0,0.0,0.1733089987385563,0.0,-0.03421309872922773,-1.0069159335288338
479,20.0,0.0,0.17304533298862193,0.0,-0.03421309872922773,-1.000718475073311
480,20.0,0.0,0.17270651426819425,0.0,0.004887585532746819,-0.9962609970674458
481,20.0,0.0,0.1722926776426304,0.0,0.004887585532746819,-1.0023020527859208
482,20.0,0.0,0.17180398817986567,0.0,0.004887585532746819,-1.00486314760508
483,20.0,0.0,0.17124064094259456,0.0,0.004887585532746819,-1.0053519061583545
484,20.0,0.0,0.1706028609784397,0.0,0.014662756598240456,-1.0058406647116291
485,20.0,0.0,0.1698909033078225,0.0,-0.004887585532746819,-1.0086950146627534
486,20.0,0.0,0.16910505290919853,0.0,0.004887585532746819,-1.0059481915933497
487,20.0,0.0,0.16824562470129192,0.0,-0.014662756598240456,-1.006788856304982
488,20.0,0.0,0.1673129635219161,0.0,0.014662756598240456,-1.0030645161290288
489,20.0,0.0,0.16630744410293552,0.0,0.024437927663734094,-1.007658846529811
490,20.0,0.0,0.16522947104088845,0.0,0.04398826979472137,-1.0130449657868978
491,20.0,0.0,0.16407947876275725,0.0,-0.004887585532746819,-1.0207380254154415
492,20.0,0.0,0.16285793148634348,0.0,-0.053763440860215006,-1.0143450635386086
493,20.0,0.0,0.1615653231746759,0.0,-0.11241446725317683,-0.9994379276637307
494,20.0,0.0,0.16020217748385476,0.0,-0.14173998044965774,-0.9772776148582565
495,20.0,0.0,0.15876904770371464,0.0,-0.12218963831867047,-0.9558308895405636
496,20.0,0.0,0.15726651669066452,0.0,-0.1026392961876832,-0.9448338220918834
497,20.0,0.0,0.15569519679204855,0.0,-0.053763440860215006,-0.9383822091886577
498,20.0,0.0,0.1540557297613577,0.0,-0.053763440860215006,-0.9409824046920788
499,20.0,0.0,0.1523487866636106,0.0,-0.06353861192570864,-0.938196480938413
500,20.0,0.0,0.15057506777020985,0.0,-0.08308895405669592,-0.9304545454545422
501,20.0,0.0,0.1487353024425815,0.0,-0.12218963831867047,-0.9188514173998013
502,20.0,0.0,0.1468302490039002,0.0,-0.14173998044965774,-0.9000439882697917
503,20.0,0.0,0.14486069459820053,0.0,-0.14173998044965774,-0.881021505376341
504,20.0,0.0,0.14282745503618632,0.0,-0.1319648093841641,-0.8658113391984331
505,20.0,0.0,0.14073137462705373,0.0,-0.11241446725317683,-0.8540029325513167
506,20.0,0.0,0.13857332599565186,0.0,-0.12218963831867047,-0.8460557184750704
507,20.0,0.0,0.1363542098843271,0.0,-0.1026392961876832,-0.8334848484848455
508,20.0,0.0,0.13407495493880608,0.0,-0.15151515151515138,-0.8254789833822064
509,20.0,0.0,0.13173651747749796,0.0,-0.15151515151515138,-0.8044232649071329
510,20.0,0.0,0.12933988124362045,0.0,-0.16129032258064502,-0.786681329423262
511,20.0,0.0,0.1268860571395757,0.0,-0.15151515151515138,-0.7691642228738974
512,20.0,0.0,0.12437608294304041,0.0,-0.14173998044965774,-0.7548826979472112
513,20.0,0.0,0.12181102300425622,0.0,-0.16129032258064502,-0.7426148582600167
514,20.0,0.0,0.11919196792405086,0.0,-0.16129032258064502,-0.7242277614858231
515,20.0,0.0,0.11652003421215751,0.0,-0.1808406647116323,-0.7070625610948164
516,20.0,0.0,0.113796363925432,0.0,-0.2101661779081132,-0.6862023460410528
517,20.0,0.0,0.11102212428561777,0.0,-0.20039100684261957,-0.659985337243399
518,20.0,0.0,0.10819850727635685,0.0,-0.15151515151515138,-0.6397800586510236
519,20.0,0.0,0.10532672921917957,0.0,-0.12218963831867047,-0.6320869990224801
520,20.0,0.0,0.10240803032826722,0.0,-0.1026392961876832,-0.6266226783968691
521,20.0,0.0,0.0994436742438272,0.0,-0.12218963831867047,-0.6206891495601146
522,20.0,0.0,0.0964349475439702,0.0,-0.1808406647116323,-0.6067302052785896
523,20.0,0.0,0.09338315923503891,0.0,-0.1808406647116323,-0.5792815249266834
524,20.0,0.0,0.09028964022038571,0.0,-0.24926686217008776,-0.5580889540566932
525,20.0,0.0,0.0871557427476581,0.0,-0.2590420332355814,-0.5234457478005838
526,20.0,0.0,0.08398283983470606,0.0,-0.27859237536656867,-0.4925268817204274
527,20.0,0.0,0.08077232467427503,0.0,-0.2590420332355814,-0.46137341153469924
528,20.0,0.0,0.07752561001771877,0.0,-0.21994134897360684,-0.43720918866079894
529,20.0,0.0,0.07424412753801526,0.0,-0.24926686217008776,-0.421803519061581
530,20.0,0.0,0.07092932717242498,0.0,-0.23949169110459412,-0.3947849462365565
531,20.0,0.0,0.06758267644519197,0.0,-0.2590420332355814,-0.3706695992179838
532,20.0,0.0,0.06420565977074813,0.0,-0.2883675464320623,-0.3425073313782966
533,20.0,0.0,0.06079977773792087,0.0,-0.26881720430107503,-0.30847018572824775
534,20.0,0.0,0.057366546375723006,0.0,-0.2101661779081132,-0.28281036168132695
535,20.0,0.0,0.05390749640133653,0.0,-0.2101661779081132,-0.2711583577712585
536,20.0,0.0,0.05042417245096208,0.0,-0.17106549364613866,-0.2532502443792742
537,20.0,0.0,0.04691813229425886,0.0,-0.17106549364613866,-0.2416959921798607
538,20.0,0.0,0.04339094603314415,0.0,-0.21994134897360684,-0.2266617790811315
539,20.0,0.0,0.03984419528576839,0.0,-0.2101661779081132,-0.19772727272727034
540,20.0,0.0,0.036279472356531194,0.0,-0.1808406647116323,-0.17550830889540328
541,20.0,0.0,0.032698379393035444,0.0,-0.1808406647116323,-0.16210654936461152
542,20.0,0.0,0.029102527530929866,0.0,-0.17106549364613866,-0.1455767350928618
543,20.0,0.0,0.025493536027615532,0.0,-0.1808406647116323,-0.129858260019548
544,20.0,0.0,0.021873031385826105,0.0,-0.21994134897360684,-0.11090420332355584
545,20.0,0.0,0.018242646468139456,0.0,-0.2101661779081132,-0.08283968719452361
546,20.0,0.0,0.014604019603479696,0.0,-0.24926686217008776,-0.06113880742912773
547,20.0,0.0,0.010958793686709479,0.0,-0.3079178885630496,-0.031177908113389736
548,20.0,0.0,0.007308615272439929,0.0,-0.29814271749755594,0.010014662756600456
549,20.0,0.0,0.0036551336641826963,0.0,-0.27859237536656867,0.04154936461388293
550,20.0,0.0,6.412235645739299e-17,0.0,-0.26881720430107503,0.06611436950146844
551,20.0,0.0,-0.0036551336641821963,0.0,-0.23949169110459412,0.09057184750733352
552,20.0,0.0,-0.007308615272440129,0.0,-0.2590420332355814,0.10983870967742149
553,20.0,0.0,-0.010958793686709378,0.0,-0.27859237536656867,0.13696480938416633
554,20.0,0.0,-0.014604019603479297,0.0,-0.2883675464320623,0.1686363636363657
555,20.0,0.0,-0.018242646468139657,0.0,-0.2590420332355814,0.19989736070381436
556,20.0,0.0,-0.021873031385825904,0.0,-0.26881720430107503,0.2221554252199434
557,20.0,0.0,-0.025493536027615133,0.0,-0.2883675464320623,0.24887096774193748
558,20.0,0.0,-0.02910252753092976,0.0,-0.27859237536656867,0.28100195503421505
559,20.0,0.0,-0.03269837939303535,0.0,-0.2883675464320623,0.3085092864125141
560,20.0,0.0,-0.03627947235653079,0.0,-0.22971652003910048,0.33821603128054933
561,20.0,0.0,-0.03984419528576828,0.0,-0.2101661779081132,0.35337732160312996
562,20.0,0.0,-0.04339094603314405,0.0,-0.23949169110459412,0.3685092864125141
563,20.0,0.0,-0.04691813229425866,0.0,-0.2590420332355814,0.3955865102639315
564,20.0,0.0,-0.050424172450961986,0.0,-0.26881720430107503,0.4258211143695033
565,20.0,0.0,-0.05390749640133643,0.0,-0.2883675464320623,0.45512707722385326
566,20.0,0.0,-0.05736654637572291,0.0,-0.2883675464320623,0.4872580645161308
567,20.0,0.0,-0.06079977773792067,0.0,-0.2590420332355814,0.5171309872922794
568,20.0,0.0,-0.06420565977074773,0.0,-0.2590420332355814,0.5388709677419372
569,20.0,0.0,-0.06758267644519217,0.0,-0.2590420332355814,0.5632209188660818
570,20.0,0.0,-0.07092932717242488,0.0,-0.22971652003910048,0.58912512218964
571,20.0,0.0,-0.07424412753801517,0.0,-0.2101661779081132,0.6079325513196498
572,20.0,0.0,-0.07752561001771886,0.0,-0.20039100684261957,0.6246187683284473
573,20.0,0.0,-0.08077232467427493,0.0,-0.1808406647116323,0.6422336265884669
574,20.0,0.0,-0.08398283983470596,0.0,-0.20039100684261957,0.6570234604105588
575,20.0,0.0,-0.08715574274765829,0.0,-0.20039100684261957,0.6788025415444787
576,20.0,0.0,-0.09028964022038533,0.0,-0.21994134897360684,0.699877810361683
577,20.0,0.0,-0.0933831592350388,0.0,-0.23949169110459412,0.7246480938416439
578,20.0,0.0,-0.09643494754396999,0.0,-0.23949169110459412,0.7524095796676458
579,20.0,0.0,-0.09944367424382711,0.0,-0.24926686217008776,0.7773949169110475
580,20.0,0.0,-0.10240803032826709,0.0,-0.2590420332355814,0.8037096774193564
581,20.0,0.0,-0.10532672921917947,0.0,-0.24926686217008776,0.8315200391006857
582,20.0,0.0,-0.10819850727635696,0.0,-0.24926686217008776,0.8555767350928657
583,20.0,0.0,-0.11102212428561768,0.0,-0.20039100684261957,0.8799853372434034
584,20.0,0.0,-0.11379636392543192,0.0,-0.1808406647116323,0.8930840664711648
585,20.0,0.0,-0.11652003421215743,0.0,-0.20039100684261957,0.9058015640273719
586,20.0,0.0,-0.11919196792405075,0.0,-0.15151515151515138,0.9275806451612918
587,20.0,0.0,-0.1218110230042559,0.0,-0.12218963831867047,0.9368279569892487
588,20.0,0.0,-0.1243760829430403,0.0,-0.08308895405669592,0.9422922776148597
589,20.0,0.0,-0.12688605713957582,0.0,-0.06353861192570864,0.9434946236559153
590,20.0,0.0,-0.12933988124362025,0.0,-0.1026392961876832,0.9450000000000011
591,20.0,0.0,-0.13173651747749787,0.0,-0.1026392961876832,0.9597800586510274
592,20.0,0.0,-0.1340749549388062,0.0,-0.09286412512218956,0.9721163245356803
593,20.0,0.0,-0.13635420988432698,0.0,-0.07331378299120228,0.9800146627565992
594,20.0,0.0,-0.13857332599565178,0.0,-0.053763440860215006,0.9840518084066482
595,20.0,0.0,-0.14073137462705362,0.0,-0.06353861192570864,0.9856158357771273
596,20.0,0.0,-0.14282745503618632,0.0,-0.06353861192570864,0.9923216031280558
597,20.0,0.0,-0.14486069459820045,0.0,-0.04398826979472137,0.9991935483870977
598,20.0,0.0,-0.1468302490039001,0.0,-0.014662756598240456,1.0008162267839695
599,20.0,0.0,-0.1487353024425815,0.0,-0.014662756598240456,0.9970821114369511
