t,vEgo,aEgo,roll,targetLateralAcceleration,currentLateralAcceleration,steerCommand,learn_gain,learn_lag_steps,learn_lr,learn_error
190,30.369289446849848,0.0009342602868579,0.024846150514366148,-0.1577375358718892,-0.16129032258064502,0.15182608725381186,1.6107387871206973,0,0.03,0.013327957774249444
191,30.35950527342584,-0.0536639329624544,0.024864815671103498,-0.1642704819173963,-0.12218963831867047,0.1466086957692524,1.6093903399210032,0,0.03,-0.0029801593367512758
192,30.366544537211126,0.0328268062654526,0.025005122931509364,-0.1728004902935289,-0.1319648093841641,0.1357695037215776,1.6082186329969639,0,0.03,-0.05061085197485843
193,30.363125765335365,0.0051549876208402,0.02519948084970036,-0.1722384563123744,-0.1319648093841641,0.13228917169349266,1.6070630410064772,0,0.03,-0.04027364692821028
194,30.36446923928831,-0.010917280098452,0.025370535597777695,-0.1770794290311504,-0.16129032258064502,0.12746195233941915,1.6059385013799095,0,0.03,-0.04511461964698629
195,30.368830057284917,0.0312897208587448,0.02545250443481004,-0.1739587415987388,-0.2101661779081132,0.13019279764668182,1.604731788090034,0,0.03,-0.01266841901809379
196,30.355763054540223,-0.0838553791685656,0.025534473100719296,-0.1780366839240771,-0.2101661779081132,0.13580743035672083,1.6033616135076454,0,0.03,0.03212949398403611
197,30.365343007767876,0.0192607278178955,0.025482024488731055,-0.1797429831329662,-0.24926686217008776,0.13877900274897367,1.601963525543736,0,0.03,0.030423194775147017
198,30.35597250556305,-0.0503818868830864,0.025374004551713136,-0.1642080589158162,-0.16129032258064502,0.15417575032227096,1.60032848121233,0,0.03,0.08505880325427156
199,30.35347035688728,-0.0350277105822832,0.02528908942791207,-0.1680952385704706,-0.08308895405669592,0.1466120222609175,1.5989792845790893,0,0.03,-0.006804915989825577
200,30.34522511864183,-0.0576808239038417,0.02529575407885137,-0.1642521297454933,-0.11241446725317683,0.13319265214990264,1.5979110099916591,0,0.03,-0.08116317568879738
201,30.337687335267525,-0.079518869871867,0.025302418728666478,-0.1658889262936264,-0.08308895405669592,0.12939679748591723,1.5968260206649256,0,0.03,-0.05347445904044956
202,30.33649880523509,-0.0348546121428312,0.025280656993344103,-0.1299668589211528,-0.024437927663734094,0.1393694501888431,1.5957242344982283,0,0.03,-0.04687790486445689
203,30.328635792547043,-0.0794059942640389,0.025246290831494073,-0.07514213101342,-0.004887585532746819,0.15345104867289533,1.5946831938724664,0,0.03,-0.05070420334968591
204,30.33639157039878,0.0285230924057639,0.025172372985992973,-0.0716542415873701,0.053763440860215006,0.14912789081004907,1.5937237418447645,0,0.03,-0.06676665605462329
205,30.326205177888752,-0.041318700917147,0.02494659688830402,-0.0693708651894422,0.03421309872922773,0.13734620908612943,1.592960110935063,0,0.03,-0.12313430604965721
206,30.3237525585803,-0.0342389730732302,0.024720819518167157,-0.0685804004191184,0.09286412512218956,0.13184017756148247,1.592210068811151,0,0.03,-0.10279349914834614
207,30.322752129257683,-0.0066904276453879,0.02455171527143076,-0.0727055681578884,0.21994134897360684,0.11580751423311118,1.5916614022333122,0,0.03,-0.16556969328007795
208,30.316900315570848,-0.0384976359000384,0.02440695083705186,-0.0771521414031549,0.2590420332355814,0.08240685263556577,1.5916614022333122,0,0.03,-0.29709349037676175
209,30.32120385476301,0.0046627895530141,0.024246771714569085,-0.0791233430886698,0.26881720430107503,0.0529914073251634,1.5916614022333122,0,0.03,-0.3381653763242512
210,30.31627523565011,-0.0330108149273647,0.024026817225425802,-0.0809426715180251,0.2883675464320623,0.028721167526282634,1.5916614022333122,0,0.03,-0.3497598758191001
211,30.31563036424132,-0.0063833158445608,0.023806861573188044,-0.0840530884371656,0.29814271749755594,0.002615913184931609,1.5916614022333122,0,0.03,-0.3724206348692279
212,30.306801688132587,-0.0601975054331691,0.023491141580187974,-0.088550252667576,0.24926686217008776,-0.024146666059598018,1.5916614022333122,0,0.03,-0.38669297016513193
213,30.308482437769328,-0.0190326812580666,0.02313440787030437,-0.0974198262671509,0.2101661779081132,-0.04452111160206817,1.5916614022333122,0,0.03,-0.34668668843723865
214,30.302044917471928,-0.0322581188714531,0.02276010179287457,-0.1002763033957179,0.17106549364613866,-0.05920357170794291,1.5916614022333122,0,0.03,-0.3104424813038311
215,30.29184303377988,-0.0753452328535735,0.022318589220828095,-0.0975425419895149,0.16129032258064502,-0.06892100872684781,1.5916614022333122,0,0.03,-0.26860803563565355
216,30.293231418413644,-0.0081146362596214,0.021877072295932887,-0.1013365577690038,0.15151515151515138,-0.083325772016893,1.5916614022333122,0,0.03,-0.2626268803496488
217,30.292779555219543,-3.7303461942269135e-06,0.022072143769642723,-0.1154142058314275,0.06353861192570864,-0.10530440126475761,1.5913449680172003,0,0.03,-0.26692935734657885
218,30.29102506953025,-0.020281407932183,0.022554532868556965,-0.1110315470813007,-0.024437927663734094,-0.10830698850016464,1.5912995135567105,0,0.03,-0.17457015900700934
219,30.28346827800385,-0.0611855399938865,0.022936361707850537,-0.1076808848387849,-0.11241446725317683,-0.10243961909303458,1.5915604774944476,0,0.03,-0.0832429571750508
220,30.285277043313016,-0.0083141026159418,0.022937505613770528,-0.1065770705018935,-0.14173998044965774,-0.09072374574123881,1.5915604774944476,0,0.03,0.005837396751283336
221,30.291120813275526,0.0305152231677282,0.02293864951966039,-0.1170510775439592,-0.1808406647116323,-0.08781813919435469,1.5915604774944476,0,0.03,0.024688902905698543
222,30.29493616422801,0.0405927427453226,0.022668805964301927,-0.1135470909482367,-0.23949169110459412,-0.0772285784208026,1.5915604774944476,0,0.03,0.06729357376339559
223,30.29550589461684,0.0343817526187438,0.022281219171894198,-0.1085709310934724,-0.21994134897360684,-0.05914922953348412,1.5915604774944476,0,0.03,0.1309207600111217
224,30.29111179443388,-0.0203652126379782,0.021943152770297025,-0.1091015437626842,-0.16129032258064502,-0.05098263117946898,1.5915604774944476,0,0.03,0.11083980521092264
225,30.29532198048185,0.0185213333490503,0.021810941235032126,-0.1341578480314589,-0.16129032258064502,-0.06487914279188975,1.5915604774944476,0,0.03,0.02713247454918613
226,30.29512328186639,0.0018730947598428,0.021678729318331917,-0.1403205374968118,-0.1026392961876832,-0.06842752017489778,1.5915604774944476,0,0.03,0.02096978508383321
227,30.297601433613057,0.0009728053201667,0.02179739252929088,-0.1450144901389393,-0.19061583577712593,-0.07878725740369999,1.5915604774944476,0,0.03,-0.04237519395125611
228,30.29959663020092,0.0057401203580682,0.022027618457334534,-0.1619129481490642,-0.21994134897360684,-0.07876991261757132,1.5915604774944476,0,0.03,0.028702887628061724
229,30.29632187664429,-0.0210330382355439,0.022193726091619057,-0.1620380320427318,-0.29814271749755594,-0.07071075855703315,1.5915604774944476,0,0.03,0.057903316930875054
230,30.29438034495314,-0.0143566913471952,0.022115192526808523,-0.1606913056154242,-0.35679374389051777,-0.053339653805227275,1.5915604774944476,0,0.03,0.13745141188213175
231,30.297128665488508,0.0115317492093287,0.0220366588255351,-0.1635421708761098,-0.32746823069403685,-0.03422344375900861,1.5915604774944476,0,0.03,0.19325157301440796
232,30.299459891960783,0.0269717827817039,0.021789423731515333,-0.1799815603234628,-0.26881720430107503,-0.03158423973658478,1.5915604774944476,0,0.03,0.14748667037057406
233,30.300868100483797,0.0090553643295785,0.021470146767650758,-0.2193985062078475,-0.2590420332355814,-0.05015201767936382,1.5915604774944476,0,0.03,0.04941869809322752
234,30.302910358642137,0.0097908307339431,0.021229881140168265,-0.2245368004300134,-0.22971652003910048,-0.053454082290534013,1.5915604774944476,0,0.03,0.034505232805568
235,30.30483424984981,0.0140779580923717,0.021320845223359735,-0.2153829365346234,-0.34701857282502413,-0.052254427212334614,1.5915604774944476,0,0.03,0.014333583504477082
236,30.30170960186093,-0.0128085192604117,0.02141180913005274,-0.2091140351608354,-0.3665689149560114,-0.03154726274404633,1.5915604774944476,0,0.03,0.13790453766418873
237,30.298521793891727,-0.0250338210720909,0.021508469164268323,-0.2120103974335254,-0.3861192570869987,-0.01744306803964034,1.5915604774944476,0,0.03,0.154558517522486
238,30.302814869510755,0.025974716311927,0.021607530206183473,-0.2237193614310474,-0.3176930596285432,-0.009968799890930524,1.5915604774944476,0,0.03,0.16239989565595128
239,30.30701937724133,0.0502202997231961,0.02168473797731536,-0.2430873736146479,-0.3176930596285432,-0.019175692461534707,1.5915604774944476,0,0.03,0.0746056860138953
240,30.304581489539405,4.207012639202807e-05,0.021681148408187027,-0.2381359076268373,-0.26881720430107503,-0.015092234633955481,1.5915604774944476,0,0.03,0.0795571520017059
241,30.30538101537957,0.0056253841674257,0.021677558838779202,-0.2815731272671365,-0.3176930596285432,-0.03760009703279685,1.5915604774944476,0,0.03,-0.012755922966061484
242,30.30511041931655,0.0012235057448581,0.021805217576620125,-0.2982221874313686,-0.2883675464320623,-0.04219935489018231,1.5915604774944476,0,0.03,0.019470872197174638
243,30.30138793578629,-0.0442247574471374,0.02198887315356029,-0.3173904271982746,-0.3079178885630496,-0.05386421563825902,1.5915604774944476,0,0.03,-0.02902288076621229
244,30.304137633214268,0.0028972509015409,0.022207548826125998,-0.3403317830110824,-0.2590420332355814,-0.06569937028137603,1.5915604774944476,0,0.03,-0.03241389444803283
245,30.30135795909257,-0.0136774341316533,0.02256471101753301,-0.4626641030174652,-0.23949169110459412,-0.13341375102701786,1.592450112620694,0,0.03,-0.2036220697818838
246,30.30272328667264,-0.0017296541935247,0.022921870329033343,-0.5273487295080235,-0.3372434017595305,-0.18603492397437182,1.5932429609944354,0,0.03,-0.28785703840342936
247,30.297398883592773,-0.0242608759034301,0.023171119567371824,-0.5252300618932264,-0.4447702834799605,-0.19174482640510393,1.5945344515524456,0,0.03,-0.18798666013369592
248,30.29024781813459,-0.0581295476473354,0.023374920876118886,-0.5251728984068004,-0.4740957966764414,-0.1843405486736639,1.5964133547447559,0,0.03,-0.08040261492683987
249,30.29941287033474,0.0265576078547209,0.02360341460926402,-0.5232155385342357,-0.48387096774193505,-0.1809351496957543,1.5984195546721114,0,0.03,-0.04911974185779433
250,30.298265515969604,0.0025760917719003,0.023933101979719543,-0.5100278173445456,-0.48387096774193505,-0.176153692839054,1.600467398408048,0,0.03,-0.026156849602610555
251,30.29916638282809,0.0033727769506873,0.024262786747325835,-0.5041739804441056,-0.4643206256109478,-0.17509867181056982,1.6025205568720675,0,0.03,-0.020303012702170498
252,30.305903608166112,0.0462726403019155,0.02441118759673944,-0.4896415913432608,-0.4447702834799605,-0.17262544228516324,1.6044887179910732,0,0.03,-0.025320965732313017
253,30.306772767973357,0.0194905770025205,0.02448221046491889,-0.4615107550276411,-0.4643206256109478,-0.16431423571052603,1.6063276312396204,0,0.03,-0.016740471547680602
254,30.30414379138893,-0.0041133109672295,0.024508974778886628,-0.4544733979745569,-0.4447702834799605,-0.1587708451481696,1.6081988493454447,0,0.03,0.009847227636390898
255,30.30074958737744,-0.0197217793324993,0.024363896013940785,-0.4379108610748718,-0.48387096774193505,-0.1519552721666934,1.6099441758935433,0,0.03,0.006859422405088689
256,30.300779305947717,-0.0027790660016677,0.024218816735880968,-0.4080895661410696,-0.48387096774193505,-0.13139916784917527,1.6116434889503635,0,0.03,0.07578140160086544
257,30.29824453040201,-0.0244017043495214,0.024070882649651456,-0.3572786385570096,-0.4740957966764414,-0.10044839078131426,1.6129834160926713,0,0.03,0.12659232918492547
258,30.3062965649238,0.0449438879184988,0.023921789792093053,-0.3093058292160393,-0.4936461388074287,-0.06979194465063053,1.6129834160926713,0,0.03,0.16478996746040214
259,30.30525569652754,0.0031659985938589,0.023772508399574257,-0.2724762607802994,-0.3861192570869987,-0.03799098571441291,1.6129834160926713,0,0.03,0.22116987802712929
260,30.30852839644638,0.0075625690902765,0.023622522903189367,-0.2261522824681185,-0.3079178885630496,-0.016793192784440775,1.6129834160926713,0,0.03,0.15996697461888018
261,30.31006634727204,0.0205202624625969,0.023472536875102,-0.1985781402779053,-0.1808406647116323,-0.007478833305311017,1.6129834160926713,0,0.03,0.10933974828514428
262,30.311865419548894,0.0210338146047225,0.023233181087848317,-0.1124629216598847,-0.16129032258064502,0.018912991673866758,1.6129834160926713,0,0.03,0.0683777430517476
263,30.318514691892982,0.0625847180171364,0.022955644537489887,-0.1076717034022454,-0.1319648093841641,0.021921085811955218,1.6129834160926713,0,0.03,0.05361861917839962
264,30.31270210733408,-0.0254343606288598,0.022741098772780573,-0.0727697575647603,-0.08308895405669592,0.03706844858243119,1.6129834160926713,0,0.03,0.05919505181940381
265,30.32774836916698,0.0865722523751176,0.022767005269562737,-0.0046171527336509,0.014662756598240456,0.06486120831782165,1.6129834160926713,0,0.03,0.07847180132304502
266,30.324884884161253,0.0204509969831185,0.022792911751057084,0.0008024282456405,0.014662756598240456,0.05810800291042838,1.6129834160926713,0,0.03,-0.013860328352599956
267,30.3342499720226,0.0535577353470135,0.022679762912200824,0.0174575993855698,0.09286412512218956,0.06222056616815701,1.6129834160926713,0,0.03,0.002794842787329343
268,30.34062096435745,0.0760052427280213,0.02250478480583853,0.0430012402783526,0.053763440860215006,0.06349096132539259,1.6129834160926713,0,0.03,-0.049862884843836955
269,30.34026373754769,0.0135538630963996,0.02235649898820374,0.0404355895224849,0.004887585532746819,0.06380643054356953,1.6129834160926713,0,0.03,-0.01332785133773011
270,30.351574619541974,0.0820483759799764,0.022309625044270687,0.0901268713788915,-0.03421309872922773,0.09451497718426075,1.6129834160926713,0,0.03,0.08523928584614468
271,30.34782642490956,0.0140184523059254,0.02226275105129511,0.0877691590851782,-0.024437927663734094,0.10796263364740782,1.6125121317235247,0,0.03,0.12198225781440593
272,30.359140119618843,0.084782958863102,0.022344519909600416,0.0883979666636712,0.09286412512218956,0.11534018556705615,1.6120122169890685,0,0.03,0.11283589432740529
273,30.358680173520213,0.0221462935301992,0.022483153314515694,0.0933714122843635,0.1319648093841641,0.10633262073873184,1.6116810865509472,0,0.03,0.00050728716217395
274,30.36386835472915,0.0384349833679557,0.022610289624391783,0.0864699759625096,0.14173998044965774,0.09325663901116596,1.6116810865509472,0,0.03,-0.0454948334216545
275,30.36072522342758,-0.0011120143380764,0.022693442701418952,0.0794275742767291,0.19061583577712593,0.08395795383722944,1.6116810865509472,0,0.03,-0.062312406172928644
276,30.364944279681133,0.0114719412314394,0.022776595621453254,0.07123670474896,0.16129032258064502,0.06817566326064609,1.6116810865509472,0,0.03,-0.11937913102816593
277,30.376665217521484,0.0989190907465637,0.02295878253409557,0.0655999606570045,0.08308895405669592,0.06014568365901587,1.6116810865509472,0,0.03,-0.09569036192364051
278,30.3735770716154,0.0177659149015789,0.02318239895522672,0.061080856343373,0.024437927663734094,0.0639685155195012,1.6116810865509472,0,0.03,-0.02200809771332292
279,30.3783276642068,0.0300598467011599,0.023326337675534162,0.0067490859028514,0.09286412512218956,0.04838088178680891,1.6116810865509472,0,0.03,-0.017688841760882694
280,30.369514488735607,-0.0405947805163975,0.023167613429551443,-0.0884434274101028,0.06353861192570864,-0.006191580830746071,1.6116810865509472,0,0.03,-0.18130755253229236
281,30.36729261103924,-0.0315246941240503,0.02300888859958249,-0.1267050747465881,-0.024437927663734094,-0.0355505961831572,1.6116810865509472,0,0.03,-0.19024368667229674
282,30.366072905807737,-0.0231308716968089,0.023109724076137466,-0.138538440692517,-0.16129032258064502,-0.04019333648880863,1.6116810865509472,0,0.03,-0.11410051302878291
283,30.36696932243338,-0.0214223127068456,0.023325997112724817,-0.1760417055188397,-0.14173998044965774,-0.042144358500366255,1.6116810865509472,0,0.03,-0.014751382938194668
284,30.365208333490127,-0.0035662296139081,0.023477037197458295,-0.1906124724166288,-0.09286412512218956,-0.04989600239117489,1.6116810865509472,0,0.03,-0.04887249196697105
285,30.35359769532749,-0.0897547484563288,0.023377665096428583,-0.2408931434486538,-0.07331378299120228,-0.08423558928371602,1.6116810865509472,0,0.03,-0.14802901832646426
286,30.356260523633978,-0.0029273881022706,0.023278292764421993,-0.2503929695310013,-0.11241446725317683,-0.10368784348687224,1.6120316657818252,0,0.03,-0.17707918653979904
287,30.346493562917903,-0.0582016703857218,0.023462675418904056,-0.2456439153508038,-0.1026392961876832,-0.10811049847767107,1.612502553108805,0,0.03,-0.13322944809762696
288,30.341753614125665,-0.066355988251239,0.023774475424189305,-0.2516089289642161,-0.1026392961876832,-0.12006025402779842,1.6129646554653232,0,0.03,-0.1489696327765329
289,30.3421084173069,-0.0086077832801193,0.02404254604339668,-0.2469293178724411,-0.07331378299120228,-0.1284412981198899,1.6134301561243716,0,0.03,-0.1442900216847579
290,30.330365759834287,-0.0908484401875893,0.024142583691585853,-0.2470885491912951,-0.053763440860215006,-0.1419694955973835,1.613762697323535,0,0.03,-0.17377476620009283
291,30.329297782746327,-0.0409505607865992,0.02424262109802705,-0.2702971950966,-0.06353861192570864,-0.16758394249071973,1.6138639871825873,0,0.03,-0.216533754236385
292,30.319108673124266,-0.0796770594632172,0.024644303595935408,-0.2714463318840298,-0.07331378299120228,-0.18267811906308262,1.613915961747424,0,0.03,-0.20790771995832114
293,30.31196988080376,-0.0593746909006239,0.02518059120659366,-0.2728356048735075,-0.17106549364613866,-0.1960740070562621,1.6139362279072236,0,0.03,-0.19952182188230522
294,30.298534371330835,-0.1012338332125047,0.025672463333576128,-0.271572238600038,-0.20039100684261957,-0.19441536466306852,1.6145059335285432,0,0.03,-0.10050674495389933
295,30.297076909698504,-0.0472804606626587,0.025982308249505398,-0.2563306659178431,-0.2101661779081132,-0.18686251789688263,1.6152921429466387,0,0.03,-0.055939659075223525
296,30.28893921098784,-0.0498477837655236,0.02629215066936737,-0.2502474385403253,-0.14173998044965774,-0.18545436905644908,1.6161438245933983,0,0.03,-0.04008126063221207
297,30.27811046834126,-0.1126381404006555,0.026457899292906293,-0.242884084961955,-0.11241446725317683,-0.19468511391005885,1.6165912915628897,0,0.03,-0.10114410451229724
298,30.268411670863347,-0.1018550387979904,0.026562150466362316,-0.2333758838957667,-0.09286412512218956,-0.20323190436927785,1.6168210989019494,0,0.03,-0.12096141664258986
299,30.24806259922965,-0.1798893530395051,0.02659015107830893,-0.2405688403853739,-0.15151515151515138,-0.21764627250958898,1.616830868469255,0,0.03,-0.14770471526318435
300,30.24163069359385,-0.105947043193931,0.026318078163391406,-0.2286492090304737,-0.2101661779081132,-0.2125828533131506,1.6171738975982544,0,0.03,-0.07713405751532232
301,30.2399286000973,-0.0434996532892067,0.02604600329894891,-0.1909234831647084,-0.17106549364613866,-0.18808312235128938,1.6179391293661025,0,0.03,0.019242694743404815
302,30.24596866019768,0.0355948274306714,0.02571489912434344,-0.181263068727655,-0.19061583577712593,-0.18406202396537122,1.618507360257686,0,0.03,-0.010197575081516336
303,30.24244507808735,-0.0097608112308492,0.025357811841130593,-0.1520702990102584,-0.2101661779081132,-0.16820282579330256,1.6192173008324293,0,0.03,0.03854553676686753
304,30.241304793600406,-0.0203130537873516,0.025050128055920388,-0.1623779888737046,-0.20039100684261957,-0.1650226358976667,1.620010961288187,0,0.03,0.047788189034408596
305,30.240496715982776,-0.0023476802604447,0.024939408981155545,-0.1505239775785633,-0.17106549364613866,-0.1573851484024797,1.6207893839272103,0,0.03,0.049867029264056256
306,30.230217863530072,-0.0815266499324254,0.024828689600474612,-0.0352003833324351,-0.15151515151515138,-0.10541306260540169,1.6214732999606607,0,0.03,0.13586511031370355
307,30.24107208616684,0.0413693298807021,0.024513654927115602,-0.0289540784686047,-0.15151515151515138,-0.09328500382255346,1.6214732999606607,0,0.03,0.12256107304654668
308,30.240499095843106,0.0186368478235515,0.024107007496858228,0.0311718899571985,-0.12218963831867047,-0.05741696483093715,1.6214732999606607,0,0.03,0.18268704147234988
309,30.25275018525121,0.0810595331762736,0.023706015627180516,0.0488669447762284,-0.15151515151515138,-0.03925126202383069,1.6214732999606607,0,0.03,0.17105658309489888
310,30.2496379274276,0.0301764648767533,0.023328591729903675,0.0686688337916539,0.014662756598240456,-0.014501989818364473,1.6214732999606607,0,0.03,0.22018398530680527
311,30.24756035848521,-0.0088059864729086,0.022951164507658155,0.1163475018161898,-0.014662756598240456,-0.0011586006399453216,1.6214732999606607,0,0.03,0.10168474521794935
312,30.251424331991124,0.0282017041069399,0.022637074165234743,0.1139641376153095,-0.014662756598240456,0.005475456105502527,1.6214732999606607,0,0.03,0.12862689421354995
313,30.24874464816434,-0.0143578292061673,0.02234984869872842,0.1168408348180494,0.024437927663734094,0.016474079120880593,1.6214732999606607,0,0.03,0.13150359141628987
314,30.25968854852784,0.0620579329440238,0.022113236352574873,0.1198442590221783,-0.024437927663734094,0.020932729670043847,1.6214732999606607,0,0.03,0.0954063313584442
315,30.26041864331757,0.0149250777004834,0.02206673930910946,0.1208353675340963,0.024437927663734094,0.033525540082995034,1.6214732999606607,0,0.03,0.1452732951978304
316,30.27393394328051,0.094602657018855,0.02202024221791311,0.1223302883627694,-0.004887585532746819,0.03764501655009368,1.6214732999606607,0,0.03,0.0978923606990353
317,30.27625708863325,0.0626766413500992,0.022048467131375208,0.1055614048773825,0.03421309872922773,0.038751335099014975,1.6214732999606607,0,0.03,0.11044899041012932
318,30.288546535244343,0.0937479639526216,0.022109543069872856,0.1093536723503586,0.024437927663734094,0.04168836761816649,1.6214732999606607,0,0.03,0.07514057362113087
319,30.295824171761264,0.0865352217472622,0.022168555503861757,0.1017072895470377,-0.03421309872922773,0.04294970854892101,1.6214732999606607,0,0.03,0.0772693618833036
320,30.301997509212256,0.0655469361812186,0.02221965507826086,0.094493128717559,-0.1319648093841641,0.05308232041852136,1.6214732999606607,0,0.03,0.12870622744678673
321,30.310433801073472,0.075273757027282,0.02227075459461205,0.0761890699600795,-0.11241446725317683,0.06875968980406863,1.6214732999606607,0,0.03,0.20815387934424362
322,30.30706441337214,0.0055511525042304,0.02219798145085062,0.0800436578050827,-0.024437927663734094,0.08326007481873599,1.6214732999606607,0,0.03,0.19245812505825954
323,30.31120606008397,0.0204377631529756,0.022072836521312023,0.0491356966045009,-0.014662756598240456,0.06772096209697084,1.6214732999606607,0,0.03,0.073573624268235
324,30.312957263319987,0.0210073366436615,0.02196157855964524,0.0088692504605315,0.004887585532746819,0.04882389468889796,1.6214732999606607,0,0.03,0.023532007058771957
325,30.323323250391415,0.0758413079451543,0.021904926080000872,0.009655685230894,-0.04398826979472137,0.046252916314009004,1.6214732999606607,0,0.03,0.004768099698147182
326,30.32091589402963,0.0229553035466552,0.021848273530018836,-0.0016707138603798,-0.06353861192570864,0.04821654562629117,1.6214732999606607,0,0.03,0.04231755593434157
327,30.317783174465667,-0.015122763724365,0.021830580512729375,-0.020859233349571,-0.1319648093841641,0.0462442420172208,1.6214732999606607,0,0.03,0.04267937857613764
328,30.31601867072932,-0.0145217858131957,0.02182933782018162,-0.0368031447321753,-0.1319648093841641,0.051808297499261996,1.6214732999606607,0,0.03,0.0951616646519888
329,30.307361727937785,-0.0633355700360412,0.02187007463456804,-0.0454651589524514,-0.06353861192570864,0.05530554842614824,1.6214732999606607,0,0.03,0.0864996504317127
330,30.31318096185309,0.0089699590440704,0.022084563225080556,-0.1250709877516867,-0.03421309872922773,0.013067509105607042,1.6214732999606607,0,0.03,-0.061532375825978064
331,30.316848328427945,0.0328212155362792,0.02229905079909392,-0.1740719835276257,-0.024437927663734094,-0.023014805407684982,1.6214732999606607,0,0.03,-0.13985888479839798
332,30.320951020318205,0.0355536776635477,0.022726311410735396,-0.1709280535190753,-0.053763440860215006,-0.035513131521026614,1.6214732999606607,0,0.03,-0.1464901258553412
333,30.316968746339302,-0.0118750977828921,0.023238912527070325,-0.1684254004674887,-0.11241446725317683,-0.04079291878582894,1.6214732999606607,0,0.03,-0.11466195960727368
334,30.301303301957937,-0.0968529450530566,0.023702998418925696,-0.1763404851702562,-0.06353861192570864,-0.043096434305682246,1.6214732999606607,0,0.03,-0.06392601791707936
335,30.29104755717847,-0.0999540750034018,0.023973308696686117,-0.173498487744922,-0.053763440860215006,-0.0521922755351059,1.6214732999606607,0,0.03,-0.10995987581921335
336,30.28234576843034,-0.0955854293428203,0.024243617221777234,-0.1558307616125812,-0.053763440860215006,-0.05467013562324699,1.6214732999606607,0,0.03,-0.10206732075236619
337,30.285396147921556,-0.0133324629404115,0.02413554410255499,-0.1512743977042012,-0.04398826979472137,-0.05829492919032778,1.6214732999606607,0,0.03,-0.0975109568439862
338,30.28209135222925,-0.033553478476656,0.02387735781317286,-0.1518402642002063,-0.004887585532746819,-0.06509656384320055,1.6214732999606607,0,0.03,-0.10785199440548493
339,30.288159767712425,0.0368594540951195,0.02382602037834915,-0.1610563310078328,-0.004887585532746819,-0.0819837685087468,1.6214732999606607,0,0.03,-0.15616874547508597
340,30.291732048910085,0.0175583633100674,0.02465225230949972,-0.1452493563303113,-0.024437927663734094,-0.08846031965887971,1.6214732999606607,0,0.03,-0.14036177079756448
341,30.29534943257315,0.0270108817314525,0.02547846740166974,-0.140174926031112,-0.03421309872922773,-0.09385947262146588,1.6214732999606607,0,0.03,-0.11573699836737791
342,30.29353531634536,-0.0008607191354643,0.02567680460677927,-0.1406028268544152,-0.03421309872922773,-0.09952921871118853,1.6214732999606607,0,0.03,-0.10638972812518746
343,30.291646999624984,0.0008260102640862,0.025607383767307118,-0.1435562835791342,0.03421309872922773,-0.10692651792179178,1.6218089000528861,0,0.03,-0.10934318484990646
344,30.288987887311396,-0.0170606322427908,0.025500724819706836,-0.1531378359197228,-0.014662756598240456,-0.12801436410680975,1.6218400852180404,0,0.03,-0.18735093464895053
345,30.292020744550488,0.0094361978313732,0.025250717386101202,-0.1639890325030478,-0.04398826979472137,-0.13902830847266276,1.6219833752653585,0,0.03,-0.14932627590480735
346,30.292757763549385,0.0071923876866444,0.025000708373214938,-0.173926267776739,-0.07331378299120228,-0.14639445023321582,1.6221935920535027,0,0.03,-0.12993799798201763
347,30.293096629868806,0.0015481170133735,0.02492747623163717,-0.176741472361358,-0.17106549364613866,-0.15044350484860788,1.6224988707449366,0,0.03,-0.10342768937015573
348,30.289630916801837,-0.0250626850779799,0.024925110957612417,-0.155367692887794,-0.20039100684261957,-0.13156209593976034,1.6232644144737791,0,0.03,0.01569780075834465
349,30.29536843452588,0.0269879462334896,0.0249023180677516,-0.1283001326925597,-0.22971652003910048,-0.10983005385297533,1.6241041901854787,0,0.03,0.07209087415005988
350,30.288174135958617,-0.0260275368907968,0.024799077063881295,-0.1306685529162263,-0.15151515151515138,-0.09989475750592502,1.6241041901854787,0,0.03,0.09904796712287417
351,30.27930816483953,-0.0714977961763615,0.024695835795521506,-0.1340119636876561,-0.15151515151515138,-0.10578454029932624,1.6247699365359698,0,0.03,0.01750318782749527
352,30.275650658134445,-0.0485602673601526,0.02476534701144437,-0.1352477441677774,-0.24926686217008776,-0.10809811737512373,1.6254483643962852,0,0.03,0.016267407347373974
353,30.265344749175405,-0.0867704083955708,0.024907595949549007,-0.1366153210880591,-0.16129032258064502,-0.09359256769267323,1.6254483643962852,0,0.03,0.11265154108202866
354,30.25306228893777,-0.1150178911540634,0.02503306938463832,-0.1199376408164996,-0.1319648093841641,-0.08938290940529975,1.6254483643962852,0,0.03,0.041352681764145416
355,30.23757635213844,-0.1455089758849104,0.025091683975394897,-0.097241152538539,-0.12218963831867047,-0.08334584025653674,1.6254483643962852,0,0.03,0.0347236568456251
356,30.23170338976953,-0.0948832578787368,0.02515029847989044,-0.0937952765171068,-0.08308895405669592,-0.08148495565654702,1.6254483643962852,0,0.03,0.02839436180156367
357,30.239649565768392,0.0156834556362354,0.025223485670508562,-0.0928212719171499,-0.03421309872922773,-0.08554208472311071,1.6254483643962852,0,0.03,-0.009732317860453976
358,30.23645815819873,-0.0235156136266749,0.025302859714826594,-0.0883869517941505,-0.06353861192570864,-0.0928760408269219,1.6254483643962852,0,0.03,-0.05417385306492277
