t,vEgo,aEgo,roll,rollLateralAcceleration,targetLateralAcceleration,currentLateralAcceleration,steerCommand,gain,lag,error,lookahead_target
173,16.86868355800395,0.2548839675950182,0.0352668759581737,0.34589634116862533,0.0,-0.08308895405669592,-0.2703832136078319,1.3222207655217386,4,0.09286412512218956,0.0
174,16.886282892603095,0.2023184939814372,0.03554221959531,0.34859576951390164,0.0,-0.09286412512218956,-0.273909424072621,1.329964472745362,4,0.08308895405669592,0.0
175,16.90729116310716,0.200004439948617,0.0358314533016688,0.35143134558037853,0.0,-0.09286412512218956,-0.2773719588860277,1.3392081117671506,4,0.09286412512218956,0.0
176,16.92314436274588,0.1788809507191558,0.0361412863234882,0.3544688396444616,0.0,-0.08308895405669592,-0.2824828001620744,1.3461835196081873,4,0.09286412512218956,0.0
177,16.925984561698765,0.0765739325647227,0.0364511193453075,0.3575062996807753,0.0,-0.11241446725317683,-0.2905872638727448,1.3474332071474568,4,0.08308895405669592,0.0
178,16.903532881170896,-0.0870966994578672,0.037143076362124,0.36428980276672907,0.0,-0.09286412512218956,-0.3011613056068953,1.3375544677151945,4,0.11241446725317683,0.0
179,16.903528207323355,-0.0160932611963694,0.0378743730694673,0.3714587773169129,0.0,-0.08308895405669592,-0.3079169708332586,1.337552411222276,4,0.09286412512218956,0.0
180,16.90129522811223,-0.0268634057321004,0.038773597376203,0.3802736901509575,0.0,-0.08308895405669592,-0.31471513099715903,1.3365699003693807,4,0.08308895405669592,0.0
181,16.88134817006763,-0.1449321757342763,0.03992364551866609,0.39154692891625686,0.0,-0.08308895405669592,-0.3225945398892335,1.3277931948297566,4,0.08308895405669592,0.0
182,16.874989919173856,-0.1108568881019523,0.0410736936611292,0.4028196498174439,0.0,-0.053763440860215006,-0.3278965621308022,1.3249955644364968,4,0.08308895405669592,0.0
183,16.857910170572,-0.1448545134185753,0.0419955322470584,0.4118550867942843,0.0,-0.053763440860215006,-0.33441404624926135,1.3174804750516806,4,0.053763440860215006,0.0
184,16.843245606364782,-0.1464224986055629,0.0428917200614098,0.4206387712816095,0.0,-0.06353861192570864,-0.338361163599083,1.311028066800504,4,0.053763440860215006,0.0
185,16.821951672365568,-0.1601680972648444,0.0436773757740557,0.4283388347541607,0.0,-0.053763440860215006,-0.3428504098385346,1.3016587358408498,4,0.06353861192570864,0.0
186,16.806765339253193,-0.1476905073485938,0.0443021040625329,0.4344614904172891,0.0,-0.03421309872922773,-0.34408107457593123,1.2949767492714048,4,0.053763440860215006,0.0
187,16.789279341781207,-0.1653081060972187,0.0449268323510101,0.44058397651643155,0.0,-0.04398826979472137,-0.34177936107546353,1.2872829103837309,4,0.03421309872922773,0.0
188,16.774984227572368,-0.156050874876428,0.0452346890258185,0.4436009821936749,0.0,-0.04398826979472137,-0.3390778132664528,1.2809930601318418,4,0.04398826979472137,0.0
189,16.750709168814875,-0.2177186555353859,0.04550747217746659,0.44627423105294417,0.0,-0.014662756598240456,-0.3347741948880858,1.2703120342785452,4,0.04398826979472137,0.0
190,16.724875694675823,-0.2558794523336856,0.0454363242596877,0.4455769914401512,0.0,0.014662756598240456,-0.3302535882512576,1.2589453056573623,4,0.014662756598240456,0.0
191,16.706298066203097,-0.2194199602316451,0.0448638488175871,0.43996673063431474,0.0,0.024437927663734094,-0.32618128150318937,1.2507711491293625,4,-0.014662756598240456,0.0
192,16.686058149789034,-0.2078559982988181,0.044291373375486394,0.4343563256390066,0.0,0.024437927663734094,-0.32426329399489917,1.2418655859071748,4,-0.024437927663734094,0.0
193,16.661894260786852,-0.228912266053536,0.043364016244459895,0.42526768853224645,0.0,0.04398826979472137,-0.3227694875747284,1.2312334747462148,4,-0.024437927663734094,0.0
194,16.635999927130317,-0.2493055727619592,0.042395084401967,0.41577120460542016,0.0,0.08308895405669592,-0.3221482823633433,1.2198399679373395,4,-0.04398826979472137,0.0
195,16.612079355684536,-0.245330507256218,0.0415999828470119,0.4079781362902322,0.0,0.09286412512218956,-0.3213657346175332,1.2093149165011956,4,-0.08308895405669592,0.0
196,16.587261581049813,-0.2504255088290866,0.0410606118635651,0.4026914255851659,0.0,0.08308895405669592,-0.32105635997170673,1.1983950956619174,4,-0.09286412512218956,0.0
197,16.564899112902697,-0.2357918679752055,0.0405212408801184,0.397404597728688,0.0,0.08308895405669592,-0.32102761786335315,1.1885556096771868,4,-0.08308895405669592,0.0
198,16.53927697339088,-0.25331501492123,0.0400687586679142,0.3929693504291697,0.0,0.07331378299120228,-0.3213894264628323,1.1772818682919872,4,-0.08308895405669592,0.0
199,16.517358954158993,-0.225065856430253,0.0396263102072975,0.38863237652534754,0.0,0.03421309872922773,-0.3252008033293156,1.167637939829957,4,-0.07331378299120228,0.0
200,16.494481017480783,-0.2245372513137551,0.0392304868420708,0.38475236722116046,0.0,0.053763440860215006,-0.3291186727214238,1.1594481017480782,4,-0.03421309872922773,0.0
201,16.46445901251893,-0.265944970813769,0.038904734593120494,0.38155917607279266,0.0,0.024437927663734094,-0.33091698607903003,1.1564459012518928,4,-0.053763440860215006,0.0
202,16.441577761449256,-0.2413490189109062,0.0385789823441702,0.37836594443545346,0.0,0.024437927663734094,-0.3315297088946443,1.1541577761449255,4,-0.024437927663734094,0.0
203,16.412358983912455,-0.282961772371984,0.0387167867356242,0.3797167960304891,0.0,-0.04398826979472137,-0.33232771094663544,1.1512358983912454,4,-0.024437927663734094,0.0
204,16.384669773774277,-0.295175822719139,0.0389084932238588,0.38159602033670187,0.0,-0.07331378299120228,-0.33708484448457815,1.1484669773774276,4,0.04398826979472137,0.0
205,16.368087936244894,-0.2378892273510027,0.0390198490862347,0.38268759220572396,0.0,-0.053763440860215006,-0.3420173870245474,1.1468087936244893,4,0.07331378299120228,0.0
206,16.341111081436697,-0.262122681033738,0.0390147482967029,0.3826375915438172,0.0,-0.08308895405669592,-0.33984368032866846,1.1441111081436697,4,0.053763440860215006,0.0
207,16.31236122813113,-0.2760186791918009,0.0390096475071712,0.382587590871956,0.0,-0.12218963831867047,-0.32672714088017196,1.1412361228131132,4,0.08308895405669592,0.0
208,16.332474181498892,-0.0178000777187192,0.0394731257846553,0.38713081246494374,0.0,-0.17106549364613866,-0.3122033856219669,1.143247418149889,4,0.12218963831867047,0.0
209,16.173625597922396,-1.2690143053219127,0.0399931829926314,0.3922285470122213,0.0,-0.1808406647116323,-0.30945372612237454,1.1273625597922394,4,0.17106549364613866,0.0
210,16.19025266033591,-0.2834755691096224,0.0396453417877754,0.38881892969645593,0.0,-0.21994134897360684,-0.30248628834917113,1.129025266033591,4,0.1808406647116323,0.0
211,16.18559765852404,-0.2099150020911506,0.0380186194337912,0.37287281547590123,0.0,-0.20039100684261957,-0.3013846298413542,1.1285597658524038,4,0.21994134897360684,0.0
212,16.148000407265297,-0.3031547907083194,0.036391897079807,0.3569257145499679,0.0,-0.1319648093841641,-0.3089247745160485,1.1248000407265297,4,0.20039100684261957,0.0
213,16.13372613128832,-0.1960582348127886,0.0355698390199969,0.34886654481856677,0.0,-0.11241446725317683,-0.3158581856886421,1.123372613128832,4,0.1319648093841641,0.0
214,16.11699024498177,-0.1749579835144998,0.0348199472275334,0.3415146621749365,0.0,-0.09286412512218956,-0.3224500882903979,1.121699024498177,4,0.11241446725317683,0.0
215,16.10050723083264,-0.1715777447776588,0.0346787717972372,0.34013056728527213,0.0,-0.08308895405669592,-0.3290134784421484,1.120050723083264,4,0.09286412512218956,0.0
216,16.072123220336632,-0.2505364156470239,0.0354282670674178,0.3474785989570854,0.0,-0.08308895405669592,-0.3343356615988649,1.1172123220336632,4,0.08308895405669592,0.0
217,16.03775596001897,-0.3209179392798064,0.0361777623375984,0.3548264354351817,0.0,-0.06353861192570864,-0.3374961795267249,1.113775596001897,4,0.08308895405669592,0.0
218,16.01342577098716,-0.2766007597011172,0.0368780780386676,0.3616919494846904,0.0,-0.1319648093841641,-0.34036856138798094,1.1113425770987158,4,0.06353861192570864,0.0
219,15.994190423774532,-0.2123861264860874,0.0375737521643828,0.36851178443326815,0.0,-0.17106549364613866,-0.34546125163097763,1.1094190423774533,4,0.1319648093841641,0.0
220,15.97620558994613,-0.1775977203178236,0.0380850391099998,0.37352392083352887,0.0,-0.1808406647116323,-0.35075987936698844,1.1076205589946129,4,0.17106549364613866,0.0
221,15.964371396992997,-0.1386654904136326,0.0383269167104711,0.3758950085007412,0.0,-0.19061583577712593,-0.35461131639283017,1.1064371396992996,4,0.1808406647116323,0.0
222,15.94399682036616,-0.1850461145355985,0.0385687943109424,0.3782660741763012,0.0,-0.16129032258064502,-0.3569151614859808,1.104399682036616,4,0.19061583577712593,0.0
223,15.924734676853122,-0.2024595738956475,0.039078374716492,0.38326129096295564,0.0,-0.1319648093841641,-0.35919126318572064,1.1024734676853123,4,0.16129032258064502,0.0
224,15.914869957983218,-0.1292275349885082,0.039613708792296,0.3885088536573467,0.0,-0.1808406647116323,-0.3551836231299738,1.1014869957983218,4,0.1319648093841641,0.0
225,15.891121484632825,-0.1876864352449527,0.0400060968494181,0.39235513061468635,0.0,-0.16129032258064502,-0.35109161683607737,1.0991121484632824,4,0.1808406647116323,0.0
226,15.873322807846405,-0.1711538146446021,0.0401919608599033,0.39417699085916463,0.0,-0.14173998044965774,-0.34568344019855035,1.0973322807846404,4,0.16129032258064502,0.0
227,15.851916262897888,-0.1907397411051845,0.0403778248703885,0.3959988374866291,0.0,-0.15151515151515138,-0.3387531789629955,1.0951916262897887,4,0.14173998044965774,0.0
228,15.842169883169442,-0.1277328938419903,0.0398913275427044,0.39123014199819817,0.0,-0.12218963831867047,-0.33144196085284866,1.0942169883169441,4,0.15151515151515138,0.0
229,15.843019532823876,-0.0428873649930905,0.0393464472827847,0.38588906128814854,0.0,-0.1026392961876832,-0.32230036360685616,1.0943019532823877,4,0.12218963831867047,0.0
230,15.843183431714095,0.0009128692995244,0.0386772874230891,0.3793295978625561,0.0,-0.11241446725317683,-0.31304811746044875,1.0943183431714096,4,0.1026392961876832,0.0
231,15.848679312326636,0.0417529957831536,0.0378275370417054,0.37099964497931887,0.0,-0.09286412512218956,-0.30436638814253375,1.0948679312326637,4,0.11241446725317683,0.0
232,15.852317802611394,0.052221714262536,0.0369777866603218,0.3626694242062666,0.0,-0.1026392961876832,-0.2967844557992465,1.0952317802611393,4,0.09286412512218956,0.0
233,15.861402393495144,0.0726614562816934,0.0359602387976305,0.35269391743860645,0.0,-0.08308895405669592,-0.28906366144568285,1.0961402393495143,4,0.1026392961876832,0.0
234,15.87345623228826,0.0969862960669517,0.0349280287510774,0.3425742972322471,0.0,-0.08308895405669592,-0.2849037721432473,1.0973456232288261,4,0.08308895405669592,0.0
235,15.888079447512032,0.1281020120689543,0.0339760571250111,0.33324099772237387,0.0,-0.09286412512218956,-0.2810543153262982,1.0988079447512031,4,0.08308895405669592,0.0
236,15.904645400901469,0.1650277184138055,0.0331403949772748,0.32504776787884215,0.0,-0.08308895405669592,-0.2780923291484176,1.100464540090147,4,0.09286412512218956,0.0
237,15.915583693969024,0.1388962335454711,0.0323047328295385,0.31685431104431777,0.0,-0.11241446725317683,-0.27666557031130035,1.1015583693969024,4,0.08308895405669592,0.0
238,15.927720639596522,0.1246997116236775,0.0318747047432151,0.3126379074027752,0.0,-0.09286412512218956,-0.275211720289414,1.1027720639596523,4,0.11241446725317683,0.0
239,15.946482656102598,0.1609385143054314,0.0314858049293668,0.30882471458714633,0.0,-0.08308895405669592,-0.27703098020914524,1.1046482656102599,4,0.09286412512218956,0.0
240,15.965209463571526,0.1622533507161918,0.0312008568699728,0.30603074709891115,0.0,-0.06353861192570864,-0.2792107095646827,1.1065209463571526,4,0.08308895405669592,0.0
241,15.988551237195397,0.211726223509607,0.031071592116403205,0.30476327450038004,0.0,-0.07331378299120228,-0.2816799884314589,1.1088551237195396,4,0.06353861192570864,0.0
242,16.012745200279927,0.2413082148287368,0.0309423273628335,0.3034957968094436,0.0,-0.1026392961876832,-0.28472360014079295,1.1112745200279925,4,0.07331378299120228,0.0
243,16.033121460156135,0.2140489042978925,0.031199943551810903,0.3060217918083425,0.0,-0.12218963831867047,-0.28785261397515566,1.1133121460156135,4,0.1026392961876832,0.0
244,16.059037917220273,0.2319842223463356,0.0314988372826332,0.3089524985805648,0.0,-0.1026392961876832,-0.2937514308095703,1.1159037917220274,4,0.12218963831867047,0.0
245,16.08976524799944,0.2658243666761834,0.0318445560101197,0.31234229842148387,0.0,-0.1026392961876832,-0.2997917412152801,1.1189765247999441,4,0.1026392961876832,0.0
246,16.12003451430862,0.2808098021992078,0.0322590179862383,0.31640608208710175,0.0,-0.09286412512218956,-0.30635845230115283,1.122003451430862,4,0.1026392961876832,0.0
247,16.157511881947027,0.3501491475432219,0.0326734799623568,0.3204698114008845,0.0,-0.1026392961876832,-0.3135063978076742,1.1257511881947027,4,0.09286412512218956,0.0
248,16.18652269772936,0.3293908676564915,0.0334209343825369,0.32779833546417025,0.0,-0.1319648093841641,-0.320847136061182,1.1286522697729358,4,0.1026392961876832,0.0
249,16.213204431372734,0.2900660168897058,0.0342023785249049,0.3354599207487983,0.0,-0.1808406647116323,-0.3227669132240573,1.1313204431372734,4,0.1319648093841641,0.0
250,16.24791886169854,0.3259216200339234,0.0350464440973956,0.3437352408569106,0.0,-0.12218963831867047,-0.3238785209589286,1.134791886169854,4,0.1808406647116323,0.0
251,16.27924864802109,0.310752362965815,0.0359843402612263,0.35293019983863033,0.0,-0.12218963831867047,-0.3229307662408,1.1379248648021087,4,0.12218963831867047,0.0
252,16.313872695156277,0.3217548760066104,0.0369222364250569,0.362124848365599,0.0,-0.09286412512218956,-0.31866413354424855,1.1413872695156277,4,0.12218963831867047,0.0
253,16.343587304298435,0.3066841361878594,0.037231109144189,0.3651528072986904,0.0,-0.07331378299120228,-0.3145581531366528,1.1443587304298435,4,0.09286412512218956,0.0
254,16.37357288381765,0.3161145356018531,0.0374740829467213,0.3675347176888852,0.0,-0.06353861192570864,-0.309698154377656,1.147357288381765,4,0.07331378299120228,0.0
255,16.396125695204844,0.2640206946787216,0.037467577955074,0.3674709485150038,0.0,-0.04398826979472137,-0.3049727315070156,1.1496125695204844,4,0.06353861192570864,0.0
256,16.42354950688084,0.2683327990959063,0.0370848693578909,0.36371918527863323,0.0,-0.04398826979472137,-0.2998754018345468,1.152354950688084,4,0.04398826979472137,0.0
257,16.45018421435451,0.2666046292451702,0.0367021607607078,0.3599673687698163,0.0,-0.04398826979472137,-0.29442964350151607,1.155018421435451,4,0.04398826979472137,0.0
258,16.477548905972313,0.2614497526603836,0.0362295801040731,0.3553344346235847,0.0,-0.024437927663734094,-0.28899062855214125,1.1577548905972312,4,0.04398826979472137,0.0
259,16.507053313332907,0.2733376968521182,0.035746703814386,0.350600485501461,0.0,-0.014662756598240456,-0.2801035781707868,1.1631034578664792,4,0.024437927663734094,0.0
260,16.539048835777006,0.3067240259954841,0.0352328653017889,0.34556290389361854,0.0,0.024437927663734094,-0.2690037278999913,1.1771814877418825,4,0.014662756598240456,0.0
261,16.565114404515136,0.2910082984590609,0.03467276357540419,0.3400716620609237,0.0,0.07331378299120228,-0.26020979697358415,1.1886503379866595,4,-0.024437927663734094,0.0
262,16.590603790220182,0.2725045182274501,0.0341126618490195,0.3345803135430094,0.0,0.1026392961876832,-0.2538404752205111,1.1998656676968802,4,-0.07331378299120228,0.0
263,16.61663835629076,0.2644513580999477,0.0332160403242888,0.32578944033121576,0.0,0.1319648093841641,-0.24754003213515421,1.2113208767679347,4,-0.1026392961876832,0.0
264,16.640058080374466,0.2394863668582326,0.032285548266571,0.3166662086174243,0.0,0.16129032258064502,-0.2454519778538731,1.221625555364765,3,-0.1319648093841641,0.0
265,16.66558309173999,0.23732439415825,0.0315341213225902,0.30929846312009085,0.0,0.1808406647116323,-0.2450773184300778,1.2328565603655954,3,-0.16129032258064502,0.0
266,16.693126434841133,0.2554654020732604,0.031052336832912898,0.30457447128895193,0.0,0.16129032258064502,-0.24511027736346966,1.2449756313300986,3,-0.1808406647116323,0.0
267,16.727249834834215,0.3105457411952932,0.0305705523432357,0.29985040876111774,0.0,0.14173998044965774,-0.24507287269494782,1.2599899273270545,3,-0.16129032258064502,0.0
268,16.7548145380294,0.3034496110924529,0.030804584149081996,0.30214517982332945,0.0,0.17106549364613866,-0.24634046009745994,1.2721183967329361,3,-0.14173998044965774,0.0
269,16.780322346211314,0.277977156586937,0.0311116775251618,0.3051563223060812,0.0,0.19061583577712593,-0.24775865222470494,1.283341832332978,3,-0.17106549364613866,0.0
270,16.80447939846298,0.2559857706530538,0.0314821982968935,0.30878935105673977,0.0,0.2101661779081132,-0.2490728699995343,1.2939709353237114,3,-0.19061583577712593,0.0
271,16.83153347195007,0.2534309450161666,0.0319498014648525,0.3133742311496346,0.0,0.17106549364613866,-0.25010079214694786,1.305874727658031,3,-0.2101661779081132,0.0
272,16.858080448515704,0.2602818651327256,0.0324174046328115,0.3179590427224019,0.0,0.12218963831867047,-0.2523434586848659,1.3175553973469096,4,-0.17106549364613866,0.0
273,16.883480003747927,0.2522679701568411,0.0328594353498096,0.3222930545570586,0.0,0.12218963831867047,-0.2519886486372346,1.3287312016490878,4,-0.12218963831867047,0.0
274,16.913435902976545,0.2813571867504706,0.0332987428866916,0.3266003038319533,0.0,0.11241446725317683,-0.24975822073899426,1.3419117973096797,4,-0.12218963831867047,0.0
275,16.94225811145693,0.2953101270976786,0.0336585234068622,0.3301277729651795,0.0,0.1026392961876832,-0.24741997197136784,1.354593569041049,3,-0.11241446725317683,0.0
276,16.96954521767554,0.2923376098389958,0.0338980803449895,0.33247648597543195,0.0,0.09286412512218956,-0.24532092275108786,1.3665998957772383,3,-0.1026392961876832,0.0
277,16.990975360879943,0.2541981551037396,0.0341376372831169,0.33482517990568245,0.0,0.1026392961876832,-0.24433459845912872,1.3760291587871751,3,-0.09286412512218956,0.0
278,17.011219871750477,0.2154023769545349,0.0341711250068819,0.3351535028847315,0.0,0.14173998044965774,-0.24436079141214403,1.3849367435702098,3,-0.1026392961876832,0.0
279,17.035419929034653,0.220097547728218,0.0341815331825219,0.3352555474636126,0.0,0.16129032258064502,-0.24408186147649533,1.3955847687752472,3,-0.14173998044965774,0.0
280,17.063751430488335,0.2529560783771337,0.0342790403038436,0.3362115319803171,0.0,0.16129032258064502,-0.24261507974502983,1.4080506294148674,3,-0.16129032258064502,0.0
281,17.090157184494082,0.2516195153395237,0.0345047300062801,0.33842423871457405,0.0,0.15151515151515138,-0.2412242976538266,1.419669161177396,3,-0.16129032258064502,0.0
282,17.125262086948243,0.3124610063203131,0.0347304197087165,0.34063692821090663,0.0,0.17106549364613866,-0.23844550842527373,1.4351153182572272,3,-0.15151515151515138,0.0
283,17.155276038618982,0.3158702067089927,0.0348301117560963,0.3416143157405275,0.0,0.15151515151515138,-0.2350691749041138,1.4483214569923524,3,-0.17106549364613866,0.0
284,17.189757115357096,0.3435340768508765,0.0349162375733876,0.3424586963058145,0.0,0.15151515151515138,-0.2314425945814174,1.4634931307571224,3,-0.15151515151515138,0.0
285,17.220120871980754,0.3229500625576147,0.0348895246072772,0.34219680171074307,0.0,0.1808406647116323,-0.2294215340456307,1.4768531836715317,3,-0.15151515151515138,0.0
286,17.25158809348937,0.312207846509092,0.0347119377925666,0.3404557298911162,0.0,0.20039100684261957,-0.2274896423240867,1.4906987611353233,3,-0.1808406647116323,0.0
287,17.281334463719148,0.2940441079295589,0.0345343509778559,0.33871464733450996,0.0,0.21994134897360684,-0.2261627686208797,1.503787164036425,3,-0.20039100684261957,0.0
288,17.31358217549906,0.3095611213800381,0.0345452928377216,0.33882192295809643,0.0,0.2101661779081132,-0.22533391689733007,1.517976157219587,3,-0.21994134897360684,0.0
289,17.343733587271746,0.2967109267353262,0.0345755458703025,0.33911852798363384,0.0,0.19061583577712593,-0.2246556518668636,1.5312427783995683,3,-0.2101661779081132,0.0
290,17.382758684810153,0.3443497430336607,0.0346757221707214,0.34010066843501885,0.0,0.19061583577712593,-0.21920125610224703,1.548413821316467,3,-0.19061583577712593,0.0
291,17.414404573137528,0.3187524685201655,0.0348747053531223,0.34205151326304684,0.0,0.1808406647116323,-0.21386963664904432,1.5623380121805124,3,-0.19061583577712593,0.0
292,17.44889571866575,0.3340991948850415,0.0350736885355232,0.3440023445477824,0.0,0.19061583577712593,-0.20805420778875428,1.5775141162129298,3,-0.1808406647116323,0.0
293,17.486165533065417,0.3674653842575227,0.0346057093385414,0.3394142545986499,0.0,0.19061583577712593,-0.2016692290534195,1.5939128345487836,3,-0.19061583577712593,0.0
294,17.519614862550835,0.3725680337931303,0.0340674112404733,0.33413666298803635,0.0,0.17106549364613866,-0.19645683102489908,1.6017653376295753,3,-0.19061583577712593,0.0
295,17.55197882903102,0.3610877218579573,0.033462763505285,0.32820844972425794,0.0,0.19061583577712593,-0.1957709027336419,1.604678094612792,3,-0.17106549364613866,0.0
296,17.58717415179954,0.3572894536227401,0.0327727544264391,0.32144317252180377,0.0,0.20039100684261957,-0.1954544353509262,1.6078456736619589,3,-0.19061583577712593,0.0
297,17.62277554454091,0.3511474782878518,0.0320827453475932,0.3146777422762339,0.0,0.20039100684261957,-0.19604062318174187,1.611049799008682,3,-0.20039100684261957,0.0
298,17.659505284259627,0.3610756360066806,0.0320288478215131,0.31414927917924673,0.0,0.20039100684261957,-0.1978632475483581,1.6143554755833665,3,-0.20039100684261957,0.0
299,17.69577822153528,0.3546610541066181,0.0320401980993151,0.3142605682770277,0.0,0.19061583577712593,-0.19968347127950792,1.6176200399381755,3,-0.20039100684261957,0.0
300,17.730514501660647,0.3411793554502826,0.0322003865673779,0.315831206574482,0.0,0.17106549364613866,-0.20081118608227325,1.6207463051494582,3,-0.19061583577712593,0.0
301,17.766121951385852,0.34594047876728,0.0325665735172621,0.319421617096399,0.0,0.19061583577712593,-0.20184990636025651,1.6239509756247268,3,-0.17106549364613866,0.0
302,17.802395979083375,0.350253842567129,0.0329327604671463,0.3230119847861511,0.0,0.1808406647116323,-0.2029695124920864,1.6272156381175038,3,-0.19061583577712593,0.0
303,17.836575390278604,0.3433631500633385,0.0331828464511536,0.32546398787552466,0.0,0.19061583577712593,-0.20423720988023766,1.6302917851250744,3,-0.1808406647116323,0.0
304,17.86924787847104,0.3327542216506297,0.0334205281311444,0.3277943523634983,0.0,0.2101661779081132,-0.20551718162422922,1.6332323090623937,3,-0.19061583577712593,0.0
305,17.905515914628367,0.3591247300251742,0.0336735565760372,0.330275164788209,0.0,0.20039100684261957,-0.2090617323159696,1.6364964323165532,3,-0.2101661779081132,0.0
306,17.936899379537486,0.3366632336676385,0.0339480336014242,0.3329662454846172,0.0,0.17106549364613866,-0.21288161298336478,1.6393209441583738,3,-0.20039100684261957,0.0
307,17.970667616209234,0.3321530794077791,0.0342225106268112,0.33565730109613523,0.0,0.16129032258064502,-0.2153909902363979,1.642360085458831,3,-0.17106549364613866,0.0
308,17.99599626649997,0.2867992628438354,0.0348825863752922,0.3421287790690025,0.0,0.17106549364613866,-0.216206134088365,1.6446396639849972,3,-0.16129032258064502,0.0
309,18.02448153623341,0.2801798836318679,0.0355815428548613,0.3489812867898471,0.0,0.17106549364613866,-0.21698158423529326,1.647203338261007,3,-0.17106549364613866,0.0
310,18.053436397566564,0.2888652217184095,0.036067917967724,0.3537495651317127,0.0,0.16129032258064502,-0.21616509772469855,1.6498092757809908,3,-0.17106549364613866,0.0
311,18.076324293084618,0.2491205785262501,0.036254749445106,0.3555811837185839,0.0,0.2101661779081132,-0.21525092997400613,1.6518691863776156,3,-0.16129032258064502,0.0
312,18.10785375889768,0.2920903821192753,0.0364415809224879,0.3574127898935369,0.0,0.20039100684261957,-0.21430706488887016,1.6547068383007912,3,-0.2101661779081132,0.0
313,18.13340111061389,0.2644926692372121,0.03636185363389699,0.356631183326312,0.0,0.20039100684261957,-0.213536650664474,1.65700609995525,3,-0.20039100684261957,0.0
314,18.159373314056992,0.2504380916687523,0.0362532392626063,0.3555663785631866,0.0,0.21994134897360684,-0.21276346729485723,1.6593435982651292,3,-0.20039100684261957,0.0
315,18.18363137630181,0.2246475297807407,0.0361562324917577,0.35461536576778485,0.0,0.1808406647116323,-0.21180770262241239,1.661526823867163,3,-0.21994134897360684,0.0
316,18.20541847807162,0.2099004242969745,0.0360762789198361,0.3538315327150467,0.0,0.16129032258064502,-0.2108613119813193,1.663487663026446,3,-0.1808406647116323,0.0
317,18.223219306669375,0.1889182999319059,0.0359963253479144,0.35304769740041353,0.0,0.17106549364613866,-0.20997000419584744,1.6650897376002436,3,-0.16129032258064502,0.0
318,18.242544106909985,0.1900372239655714,0.0358817235172935,0.35192417940881743,0.0,0.17106549364613866,-0.2090746056581524,1.6668289696218987,3,-0.17106549364613866,0.0
319,18.263664955014736,0.1899781278065495,0.0357635041127775,0.35076519109049514,0.0,0.17106549364613866,-0.20816090518866584,1.6687298459513262,3,-0.17106549364613866,0.0
320,18.29006808545394,0.2293881608791841,0.0356465802632132,0.34961889919038563,0.0,0.17106549364613866,-0.20609023257089001,1.6711061276908545,3,-0.17106549364613866,0.0
321,18.312902923246124,0.2399686971281402,0.0355315951513139,0.34849160952328295,0.0,0.20039100684261957,-0.20394564331315193,1.673161263092151,3,-0.17106549364613866,0.0
322,18.331537385736205,0.2091381427920378,0.035416610039414494,0.347364315248571,0.0,0.19061583577712593,-0.20201778146592334,1.6748383647162584,3,-0.20039100684261957,0.0
323,18.34325308827985,0.153360557991342,0.0351141115860425,0.34439865050644763,0.0,0.17106549364613866,-0.20040749612755746,1.6758927779451867,3,-0.19061583577712593,0.0
324,18.35097379261873,0.1057504880860321,0.034791315002804794,0.3412339501679746,0.0,0.17106549364613866,-0.1988418560718266,1.6765876413356857,3,-0.17106549364613866,0.0
325,18.36045552271424,0.0997814469647541,0.0344968651872843,0.3383471307539935,0.0,0.15151515151515138,-0.19664449909633866,1.6774409970442816,3,-0.17106549364613866,0.0
326,18.37013693319401,0.0870879089800409,0.0342433357036501,0.3358614754062515,0.0,0.15151515151515138,-0.1943763181080647,1.6783123239874609,3,-0.15151515151515138,0.0
327,18.374212270579815,0.0625941474682366,0.0339898062200158,0.33337579847027365,0.0,0.15151515151515138,-0.19262257891614196,1.6786791043521834,3,-0.15151515151515138,0.0
328,18.37878419802894,0.0447382083492194,0.0336311655859294,0.32985954462743566,0.0,0.14173998044965774,-0.19153123650564083,1.6790905778226044,3,-0.15151515151515138,0.0
329,18.38097242451365,0.0299805929381202,0.0332603797831673,0.326224170172072,0.0,0.14173998044965774,-0.1904647519542065,1.6792875182062286,3,-0.14173998044965774,0.0
330,18.381589222815094,0.0076829315693254,0.0329673881793152,0.32335149825295695,0.0,0.16129032258064502,-0.19087264603854026,1.6793430300533585,3,-0.14173998044965774,0.0
331,18.379921267912444,-0.0068537221163412,0.0327885755717778,0.32159829457533434,0.0,0.16129032258064502,-0.19147622221138283,1.6791929141121198,3,-0.16129032258064502,0.0
332,18.37997048964005,-0.0121777643980905,0.032609762964240396,0.3198450806149444,0.0,0.12218963831867047,-0.1921373174764412,1.6791973440676047,3,-0.16129032258064502,0.0
333,18.381694825993836,0.0009393803566053,0.0326807046502132,0.3205406477526644,0.0,0.12218963831867047,-0.1928934645108988,1.6793525343394453,3,-0.12218963831867047,0.0
334,18.38271087620432,0.0104475311537111,0.03278115272287739,0.3215255155583117,0.0,0.1026392961876832,-0.19365681866587356,1.6794439788583888,3,-0.12218963831867047,0.0
335,18.38185987040657,-0.0081900651322418,0.0328944612752764,0.3226364732027142,0.0,0.12218963831867047,-0.19435967111523894,1.6793673883365912,3,-0.1026392961876832,0.0
336,18.381316667017536,-0.0026675887534705,0.0330270159726551,0.32393612848389375,0.0,0.15151515151515138,-0.19505052508992665,1.6793185000315782,3,-0.12218963831867047,0.0
